program_id;day;tx_count;success_count;base_fees_sol;priority_fees_sol;total_fees_sol;total_cu
MarBmsSgKXdrN1egZf5sqe1TMai9K1rChYNDJgjq7aD;2026-03-02;272;272;0.00136;2e-05;0.00138;11762818
T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT;2026-03-02;29;17;0.000145;0.001136;0.001281;5061782
SPoo1Ku8WFXoNDMHPsrGSTSG1Y47rzgn41SLUNakuHy;2026-03-02;232;232;0.00116;3e-06;0.001163;15415895
DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH;2026-03-02;101;63;0.000505;0.000408;0.000913;17181507
strmRqUCoQUgGUan5YhzUZa6KqdzwX5L6FpUxfmKg5m;2026-03-02;107;107;0.000535;0.000135;0.00067;6003139
G77G9wS9JzkzWNGwQjUhRswbA5N8hYKpCK4TZRj9G1Pw;2026-03-02;7;7;3.5e-05;3.5e-05;7e-05;21147
HpNfyc2Saw7RKkQd8nEL4khUcuPhQ7WwY1B2qjx8jxFq;2026-03-02;7;7;3.5e-05;0;3.5e-05;733584
SV2EYYJyRz2YhfXwXnhNAevDEui5Q6yrfyo13WtupPF;2026-03-02;1;1;5e-06;0;5e-06;2161
9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp;2026-03-03;12362738;7121177;61.81369;4.70025;66.51394;3515642945
BiSoNHVpsVZW2F7rx2eQ59yQwKxzU5NvBcmKshCSUypi;2026-03-03;3759641;2049678;18.798205;10.581822;29.380027;1075758564
DT3X9y2w3S13M4GiQNbMtsrYeA9eEZpLg6frM4V28at5;2026-03-03;59879;59879;0.299395;0.86238;1.161775;469686270
phDEVv4w6BcfkLrLNeXr8HhhgQxnxziVGXpGPcaadMf;2026-03-03;185082;115714;0.92541;0.000123;0.925533;30945560480
routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS;2026-03-03;35189;27405;0.175945;0.694116;0.870061;4124694490
675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8;2026-03-03;8389;8212;0.041945;0.30694;0.348885;237943231
D4aBeFn9DBhU41kFNvr9kVKRuBy858ATxwTevmJCCJYL;2026-03-03;30005;30005;0.150025;0.150025;0.30005;95548623
JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4;2026-03-03;21567;18518;0.107835;0.184221;0.292056;4179842572
HFn8GnPADiny6XqUoWE8uRPPxb29ikn4yTuPa9MF2fWJ;2026-03-03;1726;1710;0.00863;0.20763;0.21626;389201051
pythWSnswVUd12oZpeFP8e9CVaEqJg25g1Vtc2biRsT;2026-03-03;36910;36906;0.18455;0.024916;0.209466;2900018965
cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG;2026-03-03;2256;1972;0.01128;0.156974;0.168254;200612024
FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9;2026-03-03;29077;27686;0.145385;0;0.145385;2576713176
LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo;2026-03-03;11636;11563;0.05818;0.064276;0.122456;976392009
ENicYBBNZQ91toN7ggmTxnDGZW14uv9UkumN7XBGeYJ4;2026-03-03;866;842;0.00433;0.071194;0.075524;66159691
EmTX93xYtDE3h7G5EF2m9VRPE1UT1XBoohpVmEzE4oEU;2026-03-03;9017;9017;0.045085;0.024305;0.06939;28710908
KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD;2026-03-03;1300;1227;0.0065;0.060926;0.067426;158471007
dbcij3LWUppWqq96dh6gJWwBifmcGfLSB5D4DuSMaqN;2026-03-03;7483;7264;0.037415;0.021894;0.059309;642721703
RangohQxaWip6i1twAAnRVLmob9j88fid7sq2DMAATW;2026-03-03;266;210;0.00133;0.053422;0.054752;42121371
dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH;2026-03-03;9255;9052;0.046275;0;0.046275;1478941309
CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C;2026-03-03;5400;3768;0.027;0.015943;0.042943;159884957
FLASH6Lo6h3iasJKWDs2F8TkW2UKf3s15C8PMGuVfgBn;2026-03-03;3384;3330;0.01692;0.022923;0.039843;372303588
APR1MEny25pKupwn72oVqMH4qpDouArsX8zX4VwwfoXD;2026-03-03;3303;3293;0.016515;0.022721;0.039236;462116367
CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK;2026-03-03;3642;3506;0.01821;0.02005;0.03826;308402458
FHKBuiohcYB5n636h7UmHahRGU5UCHX8CSb6DNSUqX65;2026-03-03;7601;7596;0.038005;0;0.038005;247583648
99vQwtBwYtrqqD9YSXbdum3KBdxPAVxYTaQ3cfnJSrN2;2026-03-03;4754;4667;0.02377;0.01228;0.03605;104148766
T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT;2026-03-03;22;14;0.00011;0.035196;0.035306;3428451
6WPHMhYD7JLAF1HEtC6Ddkn93ADbGtyC93HUh7wy75m2;2026-03-03;7023;7023;0.035115;0;0.035115;95627356
whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc;2026-03-03;1098;944;0.00549;0.026901;0.032391;37255475
G77G9wS9JzkzWNGwQjUhRswbA5N8hYKpCK4TZRj9G1Pw;2026-03-03;2059;2059;0.010295;0.01865;0.028945;22087407
wMNFSTkir3HgyZTsB7uqu3i7FA73grFCptPXgrZjksL;2026-03-03;4091;4091;0.020455;0.001798;0.022253;208771989
FarmsPZpWu9i7Kky8tPN37rs2TpmMrAZrC7S7vJa91Hr;2026-03-03;920;920;0.0046;0.01438;0.01898;83089686
Eo7WjKq67rjJQSZxS6z3YkapzY3eMj6Xy8X5EQVn5UaB;2026-03-03;247;197;0.001235;0.013082;0.014317;25584598
zapvX9M3uf5pvy4wRPAbQgdQsM1xmuiFnkfHKPvwMiz;2026-03-03;1053;1053;0.005265;0.005376;0.010641;403672806
SPoo1Ku8WFXoNDMHPsrGSTSG1Y47rzgn41SLUNakuHy;2026-03-03;1385;1383;0.006925;6e-06;0.006931;78283969
EtrnLzgbS7nMMy5fbD42kXiUzGg8XQzJ972Xtk1cjWih;2026-03-03;1337;844;0.006685;0;0.006685;35720466
MFv2hWf31Z9kbCa1snEPYctwafyhdvnV7FZnsebVacA;2026-03-03;269;265;0.001345;0.004976;0.006321;73880525
KvauGMspG5k6rtzrqqn7WNn3oZdyKqLKwK2XWQ8FLjd;2026-03-03;707;707;0.003535;0.001498;0.005033;116558231
jup3YeL8QhtSx1e253b2FDvsMNC87fDrgQZivbrndc9;2026-03-03;802;800;0.00401;0;0.00401;60929496
MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms;2026-03-03;491;490;0.002455;0;0.002455;49381224
PERPHjGBqRHArX4DySjwM6UJHiR3sWAatqfdBS2qQJu;2026-03-03;376;375;0.00188;0;0.00188;56712287
MarBmsSgKXdrN1egZf5sqe1TMai9K1rChYNDJgjq7aD;2026-03-03;265;265;0.001325;5e-06;0.00133;11285274
DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH;2026-03-03;113;79;0.000565;0.000216;0.000781;16962812
strmRqUCoQUgGUan5YhzUZa6KqdzwX5L6FpUxfmKg5m;2026-03-03;70;69;0.00035;0.00014;0.00049;4754638
HpNfyc2Saw7RKkQd8nEL4khUcuPhQ7WwY1B2qjx8jxFq;2026-03-03;4;2;2e-05;0.000171;0.000191;643908
SV2EYYJyRz2YhfXwXnhNAevDEui5Q6yrfyo13WtupPF;2026-03-03;10;10;5e-05;0;5e-05;50184
So1endDq2YkqhipRh3WViPa8hdiSpxWy6z3Z6tMCpAo;2026-03-03;3;3;1.5e-05;0;1.5e-05;244028
HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ;2026-03-03;1;0;5e-06;0;5e-06;200000
9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp;2026-03-04;13361286;7410964;66.80643;5.34494;72.15137;3697155703
BiSoNHVpsVZW2F7rx2eQ59yQwKxzU5NvBcmKshCSUypi;2026-03-04;3770937;2063069;18.854685;12.429283;31.283968;1084175552
EtrnLzgbS7nMMy5fbD42kXiUzGg8XQzJ972Xtk1cjWih;2026-03-04;223834;135494;1.11917;2.223317;3.342487;227230755
routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS;2026-03-04;38779;30451;0.193895;1.153374;1.347269;4672967566
DT3X9y2w3S13M4GiQNbMtsrYeA9eEZpLg6frM4V28at5;2026-03-04;55236;55236;0.27618;0.79384;1.07002;432592141
phDEVv4w6BcfkLrLNeXr8HhhgQxnxziVGXpGPcaadMf;2026-03-04;112817;43794;0.564085;0.000128;0.564213;4068683625
KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD;2026-03-04;2000;1744;0.01;0.374518;0.384518;241160691
HFn8GnPADiny6XqUoWE8uRPPxb29ikn4yTuPa9MF2fWJ;2026-03-04;3083;3058;0.015415;0.354324;0.369739;682709343
675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8;2026-03-04;8684;8516;0.04342;0.314301;0.357721;247418588
D4aBeFn9DBhU41kFNvr9kVKRuBy858ATxwTevmJCCJYL;2026-03-04;35597;35597;0.177985;0.177985;0.35597;113297044
JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4;2026-03-04;21729;17954;0.108645;0.227086;0.335731;4165277423
pythWSnswVUd12oZpeFP8e9CVaEqJg25g1Vtc2biRsT;2026-03-04;35930;35926;0.17965;0.022696;0.202346;2828529114
cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG;2026-03-04;3500;2457;0.0175;0.173983;0.191483;285881043
LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo;2026-03-04;12189;12128;0.060945;0.080225;0.14117;1095780846
FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9;2026-03-04;25229;23893;0.126145;0;0.126145;2161336074
dbcij3LWUppWqq96dh6gJWwBifmcGfLSB5D4DuSMaqN;2026-03-04;13137;12438;0.065685;0.034049;0.099734;1052429508
EmTX93xYtDE3h7G5EF2m9VRPE1UT1XBoohpVmEzE4oEU;2026-03-04;10367;10367;0.051835;0.037775;0.08961;33000591
CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C;2026-03-04;6325;5758;0.031625;0.055497;0.087122;216732670
RangohQxaWip6i1twAAnRVLmob9j88fid7sq2DMAATW;2026-03-04;308;255;0.00154;0.078899;0.080439;53381233
ENicYBBNZQ91toN7ggmTxnDGZW14uv9UkumN7XBGeYJ4;2026-03-04;777;767;0.003885;0.072694;0.076579;57868496
dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH;2026-03-04;14320;13940;0.0716;1.4e-05;0.071614;2439050178
FLASH6Lo6h3iasJKWDs2F8TkW2UKf3s15C8PMGuVfgBn;2026-03-04;3149;3069;0.015745;0.041387;0.057132;336604139
6WPHMhYD7JLAF1HEtC6Ddkn93ADbGtyC93HUh7wy75m2;2026-03-04;8512;8512;0.04256;0;0.04256;128189178
FHKBuiohcYB5n636h7UmHahRGU5UCHX8CSb6DNSUqX65;2026-03-04;8430;8399;0.04215;0;0.04215;274563237
CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK;2026-03-04;3399;3065;0.016995;0.024407;0.041402;284013321
99vQwtBwYtrqqD9YSXbdum3KBdxPAVxYTaQ3cfnJSrN2;2026-03-04;5566;5459;0.02783;0.012965;0.040795;118302872
APR1MEny25pKupwn72oVqMH4qpDouArsX8zX4VwwfoXD;2026-03-04;3251;3246;0.016255;0.020146;0.036401;463290873
MFv2hWf31Z9kbCa1snEPYctwafyhdvnV7FZnsebVacA;2026-03-04;529;418;0.002645;0.028609;0.031254;111854060
FarmsPZpWu9i7Kky8tPN37rs2TpmMrAZrC7S7vJa91Hr;2026-03-04;1011;1010;0.005055;0.020804;0.025859;89446612
G77G9wS9JzkzWNGwQjUhRswbA5N8hYKpCK4TZRj9G1Pw;2026-03-04;1692;1692;0.00846;0.01505;0.02351;17693664
KvauGMspG5k6rtzrqqn7WNn3oZdyKqLKwK2XWQ8FLjd;2026-03-04;939;939;0.004695;0.015649;0.020344;193051097
whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc;2026-03-04;1265;1196;0.006325;0.009427;0.015752;46048001
wMNFSTkir3HgyZTsB7uqu3i7FA73grFCptPXgrZjksL;2026-03-04;2473;2472;0.012365;0.001388;0.013753;158600260
zapvX9M3uf5pvy4wRPAbQgdQsM1xmuiFnkfHKPvwMiz;2026-03-04;1226;1226;0.00613;0.006479;0.012609;494616883
Eo7WjKq67rjJQSZxS6z3YkapzY3eMj6Xy8X5EQVn5UaB;2026-03-04;209;182;0.001045;0.008849;0.009894;19970715
jup3YeL8QhtSx1e253b2FDvsMNC87fDrgQZivbrndc9;2026-03-04;999;987;0.004995;0;0.004995;78820210
MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms;2026-03-04;617;614;0.003085;0.000124;0.003209;62759545
PERPHjGBqRHArX4DySjwM6UJHiR3sWAatqfdBS2qQJu;2026-03-04;423;408;0.002115;0;0.002115;62465856
SPoo1Ku8WFXoNDMHPsrGSTSG1Y47rzgn41SLUNakuHy;2026-03-04;315;315;0.001575;0;0.001575;18415069
T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT;2026-03-04;26;8;0.00013;0.001309;0.001439;2006721
MarBmsSgKXdrN1egZf5sqe1TMai9K1rChYNDJgjq7aD;2026-03-04;283;283;0.001415;0;0.001415;11725701
DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH;2026-03-04;104;84;0.00052;0.000374;0.000894;16280536
So1endDq2YkqhipRh3WViPa8hdiSpxWy6z3Z6tMCpAo;2026-03-04;3;3;1.5e-05;0.00028;0.000295;1369577
strmRqUCoQUgGUan5YhzUZa6KqdzwX5L6FpUxfmKg5m;2026-03-04;32;32;0.00016;5e-05;0.00021;2104268
HpNfyc2Saw7RKkQd8nEL4khUcuPhQ7WwY1B2qjx8jxFq;2026-03-04;7;5;3.5e-05;0.00017;0.000205;1418264
SV2EYYJyRz2YhfXwXnhNAevDEui5Q6yrfyo13WtupPF;2026-03-04;7;5;3.5e-05;0.000154;0.000189;263252
HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ;2026-03-04;1;1;5e-06;0;5e-06;164149
9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp;2026-03-05;10000167;5943255;50.000835;3.613698;53.614533;2948664472
BiSoNHVpsVZW2F7rx2eQ59yQwKxzU5NvBcmKshCSUypi;2026-03-05;3544229;1998823;17.721145;10.626808;28.347953;1051587736
routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS;2026-03-05;36962;28825;0.18481;5.183307;5.368117;4391412550
phDEVv4w6BcfkLrLNeXr8HhhgQxnxziVGXpGPcaadMf;2026-03-05;190854;121506;0.95427;0.000129;0.954399;37228167723
DT3X9y2w3S13M4GiQNbMtsrYeA9eEZpLg6frM4V28at5;2026-03-05;41937;41937;0.209685;0.598405;0.80809;326697190
