program_id;day;tx_count;success_count;base_fees_sol;priority_fees_sol;total_fees_sol;total_cu
jup3YeL8QhtSx1e253b2FDvsMNC87fDrgQZivbrndc9;2026-02-13;1130;1124;0.00565;0;0.00565;87241385
DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH;2026-02-13;463;430;0.002315;0.002429;0.004744;99343666
SPoo1Ku8WFXoNDMHPsrGSTSG1Y47rzgn41SLUNakuHy;2026-02-13;811;809;0.004055;5e-06;0.00406;61155490
HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ;2026-02-13;630;630;0.00315;0;0.00315;98650058
PERPHjGBqRHArX4DySjwM6UJHiR3sWAatqfdBS2qQJu;2026-02-13;489;489;0.002445;0;0.002445;70537861
T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT;2026-02-13;22;8;0.00011;0.001465;0.001575;2148530
MarBmsSgKXdrN1egZf5sqe1TMai9K1rChYNDJgjq7aD;2026-02-13;111;110;0.000555;1.5e-05;0.00057;5076403
So1endDq2YkqhipRh3WViPa8hdiSpxWy6z3Z6tMCpAo;2026-02-13;1;1;5e-06;0.00028;0.000285;368292
HpNfyc2Saw7RKkQd8nEL4khUcuPhQ7WwY1B2qjx8jxFq;2026-02-13;2;0;1e-05;0.000228;0.000238;323650
strmRqUCoQUgGUan5YhzUZa6KqdzwX5L6FpUxfmKg5m;2026-02-13;33;33;0.000165;0;0.000165;1836534
