avg_commission_rate;block_time;epoch;stake_account_count;staker_rewards_sol;total_inflationary_sol;validator_count;voting_rewards_sol
0.07996599124820668;2021-11-29 17:18:35.000 UTC;253;343932;129010.136785458;203665.37344504398;1214;74655.236659586
0.08005149649729879;2021-12-02 14:29:29.000 UTC;254;347559;128756.464319499;203564.817590801;1226;74808.353271302
0.081754785828966;2021-12-05 13:25:21.000 UTC;255;351666;127995.852310357;203464.26101467002;1239;75468.408704313
0.07987734319658414;2021-12-08 10:05:48.000 UTC;256;355859;128431.789417421;203363.656572104;1253;74931.867154683
0.07983425049626906;2021-12-11 06:58:23.000 UTC;257;355088;128438.314125435;203263.034138551;1262;74824.720013116
0.0801115069337461;2021-12-14 06:50:43.000 UTC;258;357875;128105.878812676;203162.433447991;1274;75056.554635315
0.07940524363948226;2021-12-17 00:35:02.000 UTC;259;358477;129206.902727134;203061.72620267002;1277;73854.823475536
0.07993848365822558;2021-12-19 18:00:45.000 UTC;260;358081;128861.867445706;202960.994127112;1295;74099.126681406
0.07972139083106679;2021-12-22 13:48:03.000 UTC;261;400837;128838.068107068;202860.244848465;1301;74022.176741397
0.07949953196275797;2021-12-25 06:34:01.000 UTC;262;374498;128711.901946051;202759.4368578;1313;74047.534911749
0.0793631638546245;2021-12-27 21:36:15.000 UTC;263;373936;128815.169712486;202658.603676174;1323;73843.433963688
0.07947109242896062;2021-12-30 19:34:39.000 UTC;264;433954;129533.041882832;202557.786222052;1329;73024.74433922
0.07985147714800211;2022-01-02 14:29:37.000 UTC;265;389717;128748.810353657;202456.927244435;1338;73708.116890778
0.07967819546202637;2022-01-05 11:55:32.000 UTC;266;416049;128766.372060406;202356.076150447;1339;73589.704090041
0.07963267924677203;2022-01-08 16:14:42.000 UTC;267;390683;128210.923502932;202255.292151189;1344;74044.368648257
0.07975299377748322;2022-01-11 14:41:27.000 UTC;268;398901;129055.683225041;202154.437530681;1357;73098.75430564
0.07867308038048614;2022-01-14 11:45:23.000 UTC;269;395954;128763.125818349;202053.50064072;1361;73290.374822371
0.0795907118289894;2022-01-17 09:32:29.000 UTC;270;395579;128581.000945507;201952.55139907;1378;73371.550453563
0.07953308434939665;2022-01-20 11:15:36.000 UTC;271;397328;129624.378982868;201851.62620570202;1392;72227.247222834
0.079282852015137;2022-01-23 18:42:04.000 UTC;272;400423;128752.708905372;201750.851421865;1408;72998.142516493
0.07972785820424103;2022-01-26 14:29:00.000 UTC;273;396259;128575.982587219;201649.814611824;1418;73073.832024605
0.07993770264581328;2022-01-29 10:45:35.000 UTC;274;400756;128128.218323788;201548.76328870998;1425;73420.544964922
0.08005425790076065;2022-02-01 06:03:22.000 UTC;275;400434;128506.5923436;201447.688464737;1429;72941.096121137
0.0800286277380159;2022-02-04 02:33:47.000 UTC;276;403716;128127.57539286;201346.613877479;1440;73219.038484619
0.07992498180900048;2022-02-06 21:40:48.000 UTC;277;403989;128488.625682306;201245.491052774;1453;72756.865370468
0.07957862058809133;2022-02-09 19:26:40.000 UTC;278;421450;128657.425970044;201144.363313982;1460;72486.937343938
0.07957182559510398;2022-02-12 17:28:05.000 UTC;279;413409;128544.339447583;201043.229716241;1471;72498.890268658
0.07960217749652958;2022-02-15 14:56:11.000 UTC;280;415808;128516.486130381;200942.06940096302;1489;72425.583270582
0.07950995519374385;2022-02-18 12:14:28.000 UTC;281;414847;128173.643416022;200840.890669525;1500;72667.247253503
0.07922444200011207;2022-02-21 10:45:21.000 UTC;282;417326;128486.218341295;200739.74186732;1512;72253.523526025
0.07915538647229428;2022-02-24 09:37:00.000 UTC;283;416655;128294.011941713;200638.566048998;1516;72344.554107285
0.07900086243156038;2022-02-27 08:35:41.000 UTC;284;420040;128161.241822525;200537.367347366;1522;72376.125524841
0.07897871800895002;2022-03-02 08:02:05.000 UTC;285;417461;128403.379369913;200436.137983332;1530;72032.758613419
0.07898262730930519;2022-03-05 07:12:23.000 UTC;286;426705;127398.630569839;200334.89293643;1538;72936.262366591
0.0787595380344074;2022-03-08 05:53:15.000 UTC;287;421415;127558.873525323;200233.620227875;1550;72674.746702552
0.07864766648800682;2022-03-11 06:23:00.000 UTC;288;426310;127562.498702709;200132.362298072;1553;72569.863595363
0.07878157277444112;2022-03-14 03:29:18.000 UTC;289;424627;127438.419194578;200031.040613696;1563;72592.621419118
0.07890015578293515;2022-03-17 00:10:34.000 UTC;290;427415;127493.122424248;199929.708873327;1583;72436.586449079
0.07905116250600297;2022-03-19 18:20:02.000 UTC;291;425792;127817.576820241;199828.33862055;1576;72010.761800309
0.07891458683575107;2022-03-22 13:28:50.000 UTC;292;429806;127016.499780523;199726.964788852;1590;72710.465008329
0.07887869486060298;2022-03-25 07:43:25.000 UTC;293;430666;127410.737067347;199625.575386716;1597;72214.838319369
0.07855404956703238;2022-03-28 01:34:43.000 UTC;294;433622;126941.617567931;199524.18226974498;1605;72582.564701814
0.07857123923672087;2022-03-30 19:01:45.000 UTC;295;429931;126172.584020395;199422.74307644;1609;73250.159056045
0.07872418753883763;2022-04-02 13:37:01.000 UTC;296;434435;125108.426517929;199321.338685828;1617;74212.912167899
0.07839772670791066;2022-04-05 07:45:34.000 UTC;297;431556;124797.35410112;199220.010948143;1629;74422.656847023
0.0785395552925992;2022-04-08 04:44:54.000 UTC;298;433849;126218.974127346;199118.735082659;1639;72899.760955313
0.07812316547299726;2022-04-10 23:25:53.000 UTC;299;433289;126307.168594194;199017.50214944;1651;72710.333555246
0.07870901239275174;2022-04-13 20:10:49.000 UTC;300;437489;126112.715157476;198916.109139008;1661;72803.393981532
0.07826137590784929;2022-04-16 18:13:11.000 UTC;301;435630;126240.53413793;198814.57081760798;1661;72574.036679678
0.07796169199578479;2022-04-19 20:21:47.000 UTC;302;440283;127125.313130277;198713.07709941402;1680;71587.763969137
0.07780640290628642;2022-04-22 20:34:29.000 UTC;303;437639;125508.630569583;198611.514701024;1687;73102.884131441
0.07768154663362135;2022-04-25 22:13:09.000 UTC;304;442854;125416.33462889;198509.962617075;1702;73093.627988185
0.0777748604773546;2022-04-29 04:26:01.000 UTC;305;441325;125356.335627949;198408.442478732;1716;73052.106850783
0.07743481029253677;2022-05-02 16:50:20.000 UTC;306;443704;123298.678095898;198306.949267425;1717;75008.271171527
0.0776171135757972;2022-05-05 18:19:45.000 UTC;307;437201;124031.288195726;198205.302669993;1723;74174.014474267
0.07757047651688372;2022-05-08 21:12:32.000 UTC;308;442187;123662.028013952;198103.65580878902;1716;74441.627794837
0.0775356453202025;2022-05-12 06:07:55.000 UTC;309;441388;123344.603431129;198002.0889948;1719;74657.485563671
0.07728858985669956;2022-05-15 17:00:56.000 UTC;310;443395;122817.093855111;197900.516212616;1715;75083.422357505
0.07602973183494995;2022-05-19 03:44:51.000 UTC;311;441502;123734.993132837;197798.93013679;1725;74063.937003953
0.07603910435053289;2022-05-22 12:23:42.000 UTC;312;445530;124372.223757199;197697.321455534;1724;73325.097698335
0.07683977768792973;2022-05-26 02:47:44.000 UTC;313;442594;122831.380061599;197595.708485917;1743;74764.328424318
0.07545651668043672;2022-05-29 17:11:46.000 UTC;314;449106;124013.74834258;197494.13537021802;1753;73480.387027638
0.07537594341724017;2022-06-02 07:35:46.000 UTC;315;443876;123670.012316649;197392.51096618897;1771;73722.49864954
0.07559741857421155;2022-06-06 02:26:51.000 UTC;316;449316;123494.635774497;197290.776591471;1763;73796.140816974
0.07560573935958288;2022-06-09 18:50:45.000 UTC;317;447365;123443.896328373;197189.07457452902;1757;73745.178246156
0.07548908228518107;2022-06-13 06:50:30.000 UTC;318;450611;123253.418238851;197087.354936047;1761;73833.936697196
0.07556285878605545;2022-06-16 21:44:21.000 UTC;319;445914;123382.699641331;196985.67306534;1763;73602.973424009
0.07594620374213644;2022-06-20 04:39:12.000 UTC;320;448044;123451.273580285;196883.81573151698;1760;73432.542151232
0.07650969653961842;2022-06-23 07:29:33.000 UTC;321;445160;123123.825327898;196781.92685846;1758;73658.101530562
0.07650604214051435;2022-06-26 13:44:01.000 UTC;322;448670;121258.315198432;196680.052696232;1761;75421.7374978
0.07660671734297661;2022-06-29 16:36:20.000 UTC;323;445461;121004.819481232;196578.135567664;1768;75573.316086432
0.07675701510384778;2022-07-02 22:08:24.000 UTC;324;449747;118777.068897505;196476.21511256002;1776;77699.146215055
0.07666084763055715;2022-07-06 03:09:12.000 UTC;325;445227;118741.597427678;196374.30277781602;1792;77632.705350138
0.07659621449273393;2022-07-09 09:04:57.000 UTC;326;452056;118057.981835663;196272.350932097;1805;78214.369096434
0.0765621291596774;2022-07-12 10:26:30.000 UTC;327;451306;118543.165027104;196170.362499561;1822;77627.197472457
0.07671885404513779;2022-07-15 12:02:05.000 UTC;328;454516;118652.096648172;196068.353088715;1826;77416.256440543
0.07653320574459321;2022-07-18 19:09:28.000 UTC;329;452983;118730.580056405;195966.367119834;1845;77235.787063429
0.07656820251134644;2022-07-21 21:56:38.000 UTC;330;457373;117997.022261368;195864.351109307;1853;77867.328847939
0.07657651760085708;2022-07-24 19:20:03.000 UTC;331;455212;118505.151956344;195762.29927646898;1858;77257.147320125
0.07666333855583612;2022-07-27 21:26:15.000 UTC;332;457525;117690.090142347;195660.253324106;1856;77970.163181759
0.07667161694636207;2022-07-30 22:22:28.000 UTC;333;458491;117527.043164084;195558.18832585798;1859;78031.145161774
0.07664126335376636;2022-08-03 00:02:48.000 UTC;334;461240;118395.555884931;195456.11367917102;1869;77060.55779424
0.07693077674047318;2022-08-05 22:37:49.000 UTC;335;459812;117631.41111688;195354.004412597;1888;77722.593295717
0.07704301814673968;2022-08-08 20:21:34.000 UTC;336;459473;117829.827327962;195251.87368732202;1895;77422.04635936
0.07655920232172074;2022-08-11 23:19:15.000 UTC;337;457517;118742.687191217;195149.74043772102;1897;76407.053246504
0.07654235685706573;2022-08-14 23:56:52.000 UTC;338;534841;118405.986532877;195047.625762008;1897;76641.639229131
0.07651934817141036;2022-08-17 23:06:55.000 UTC;339;482676;116862.585886819;194945.497624457;1901;78082.911737638
0.0767003625183909;2022-08-20 19:29:00.000 UTC;340;523017;120156.025507601;194843.356197318;1897;74687.330689717
0.07676429011473815;2022-08-23 15:51:57.000 UTC;341;517324;117914.439453491;194741.18240024598;1896;76826.742946755
0.07623041183922707;2022-08-26 15:29:12.000 UTC;342;494301;117763.665415019;194639.002970095;1894;76875.337555076
0.07395153974953078;2022-08-29 09:13:09.000 UTC;343;493093;118691.681291406;194536.79218704998;1904;75845.110895644
0.0736552063474219;2022-09-01 05:58:27.000 UTC;344;556181;118248.938645395;194434.588043335;1913;76185.64939794
0.07408473501671485;2022-09-04 00:41:56.000 UTC;345;493892;118227.229242188;194332.370871237;1917;76105.141629049
0.07400035058629101;2022-09-06 19:28:47.000 UTC;346;494840;118092.824974772;194230.118233526;1931;76137.293258754
0.07387870174453395;2022-09-09 16:16:09.000 UTC;347;495608;118056.920788033;194127.871584567;1932;76070.950796534
0.07364829355710549;2022-09-12 13:15:16.000 UTC;348;499753;118419.245799591;194025.621197891;1944;75606.3753983
0.07379369227089855;2022-09-15 10:29:27.000 UTC;349;497447;118642.728268865;193923.36799813202;1959;75280.639729267
0.07312850625879362;2022-09-18 08:26:46.000 UTC;350;481411;118708.667199447;193821.13187072298;1961;75112.464671276
0.07307507747808836;2022-09-21 04:40:11.000 UTC;351;480541;119005.10626108;193718.885504329;1971;74713.779243249
0.07330826065125823;2022-09-24 00:20:16.000 UTC;352;485091;118073.461543197;193616.610868071;1977;75543.149324874
0.07304432922944995;2022-09-26 15:11:46.000 UTC;353;480563;117152.263827388;193514.290823747;1999;76362.026996359
0.07286171142179251;2022-09-29 10:56:49.000 UTC;354;487509;116744.36623014;193412.013313159;2007;76667.647083019
0.0730047062079711;2022-10-02 15:11:34.000 UTC;355;484620;116678.305673322;193309.732522301;2010;76631.426848979
0.0733114530947254;2022-10-05 11:38:17.000 UTC;356;484794;117034.885036358;193207.40875924798;2006;76172.52372289
0.0734185099100224;2022-10-08 01:58:43.000 UTC;357;486275;117089.490472145;193105.049854692;2298;76015.559382547
0.07338295510225495;2022-10-10 14:35:56.000 UTC;358;489515;116809.387871039;193002.664379981;2020;76193.276508942
0.0729745334445358;2022-10-13 08:03:23.000 UTC;359;487900;116700.916379887;192900.293104466;2313;76199.376724579
0.07288183176163017;2022-10-15 21:02:52.000 UTC;360;486669;117033.508977705;192797.949362043;2321;75764.440384338
0.07320318136078091;2022-10-18 05:41:19.000 UTC;361;484970;117477.694347004;192695.584814629;2329;75217.890467625
0.07332213117264916;2022-10-20 15:24:27.000 UTC;362;488398;117194.488316424;192593.204253723;2335;75398.715937299
0.07286849727683348;2022-10-22 21:11:44.000 UTC;363;489917;117085.804220067;192490.779858167;2348;75404.9756381
0.0723404707949756;2022-10-25 02:12:59.000 UTC;364;492570;117039.830789512;192388.344731516;2353;75348.513942004
0.07318652473005825;2022-10-27 09:04:06.000 UTC;365;489450;116659.714882355;192285.90407369;2365;75626.189191335
0.07334086456391012;2022-10-29 15:21:39.000 UTC;366;489471;116216.786165824;192183.469630773;2379;75966.683464949
0.07362773858889392;2022-10-31 22:25:21.000 UTC;367;487373;116107.893011278;192081.016559354;2400;75973.123548076
0.0720474236476677;2022-11-03 05:20:12.000 UTC;368;493877;114773.165566274;191978.652445885;2413;77205.486879611
0.06896479906731472;2022-11-05 11:03:59.000 UTC;369;462023;109985.398035083;191876.41815211799;2414;81891.020117035
0.07014989919453196;2022-11-07 19:11:55.000 UTC;370;464907;112142.877106357;191774.127523972;2413;79631.250417615
0.07028790325201946;2022-11-10 08:33:19.000 UTC;371;466442;112905.84961674;191671.615299796;2414;78765.765683056
0.07201570447624746;2022-11-12 22:20:33.000 UTC;372;464358;116057.467745376;191569.207407721;2412;75511.739662345
0.07202415194612828;2022-11-15 07:53:40.000 UTC;373;459628;115899.113051769;191466.859343311;2412;75567.746291542
0.07237122613287059;2022-11-17 15:21:26.000 UTC;374;460642;115985.655834559;191364.519468804;2416;75378.863634245
0.07210712095365236;2022-11-19 20:43:55.000 UTC;375;460214;115767.484333515;191262.157618784;2414;75494.673285269
0.07304792094511928;2022-11-22 02:33:23.000 UTC;376;461309;117422.174140548;191159.743429009;2414;73737.569288461
0.07287978937286435;2022-11-24 08:31:27.000 UTC;377;458345;119719.460824804;191057.311091703;2416;71337.850266899
0.07251530330333855;2022-11-26 13:23:21.000 UTC;378;463609;126840.650661531;190954.886696801;2427;64114.23603527
0.0726111349207144;2022-11-28 18:06:55.000 UTC;379;460849;125992.832813909;190852.45849380898;2424;64859.6256799
0.07259838477772622;2022-11-30 22:52:03.000 UTC;380;464763;123760.571818249;190750.02739974;2426;66989.455581491
0.07244596662537967;2022-12-03 03:44:51.000 UTC;381;460079;124699.727914098;190647.59430804098;2431;65947.866393943
0.07237109588030709;2022-12-05 08:25:11.000 UTC;382;459947;120605.95308386;190545.16038735502;2436;69939.207303495
0.07244854902896344;2022-12-07 13:00:11.000 UTC;383;457957;122220.432704857;190442.704731439;2423;68222.272026582
0.07212736921577616;2022-12-09 17:47:15.000 UTC;384;462444;120067.954887393;190340.243233179;2435;70272.288345786
0.07190058208749867;2022-12-11 22:13:02.000 UTC;385;461219;120574.808876289;190237.777130403;2440;69662.968254114
0.07195399583458556;2022-12-14 03:21:51.000 UTC;386;464277;120242.167161873;190135.303902832;2445;69893.136740959
0.07188169520704049;2022-12-16 09:06:16.000 UTC;387;460186;120008.331132227;190032.827348091;2454;70024.496215864
0.07172552717635954;2022-12-18 14:48:14.000 UTC;388;463644;122432.480538911;189930.33044288598;2464;67497.849903975
0.07168305717156116;2022-12-20 20:28:00.000 UTC;389;462301;122570.185370772;189827.82994712;2468;67257.644576348
0.07201279294120322;2022-12-23 02:21:35.000 UTC;390;466671;121983.795886931;189725.330684854;2474;67741.534797923
0.07196803261729832;2022-12-25 08:36:21.000 UTC;391;462492;118320.309937588;189622.82289428898;2489;71302.512956701
0.07181661609567688;2022-12-27 15:03:30.000 UTC;392;463405;118107.57649716;189520.31058381102;2509;71412.734086651
0.07181544992301275;2022-12-29 22:38:10.000 UTC;393;458493;115289.073979685;189417.768197786;2537;74128.694218101
0.07169479364083314;2023-01-01 06:34:04.000 UTC;394;456900;114861.060921779;189315.22101675998;2555;74454.160094981
0.07116098556321811;2023-01-03 17:14:08.000 UTC;395;451930;114176.016437671;189212.64414358;2570;75036.627705909
0.07138555081922641;2023-01-06 07:55:41.000 UTC;396;456910;114919.57336758;189109.934223114;2576;74190.360855534
0.07107901621037103;2023-01-08 22:54:09.000 UTC;397;453564;114816.698354104;189007.326942486;2579;74190.628588382
0.0708145729959605;2023-01-11 12:55:47.000 UTC;398;458729;114912.980743729;188904.66283144;2595;73991.682087711
0.07060641848713352;2023-01-14 01:49:21.000 UTC;399;455939;114626.387271214;188801.965444832;2603;74175.578173618
0.07054763067786872;2023-01-16 14:02:26.000 UTC;400;458520;114676.133851865;188699.27024803602;2622;74023.136396171
0.07060656030292199;2023-01-19 02:49:29.000 UTC;401;455067;116423.680428096;188596.62788008898;2628;72172.947451993
0.06947633424266816;2023-01-21 16:26:48.000 UTC;402;457521;115050.585375172;188493.978797201;2678;73443.393422029
0.07049607828882067;2023-01-24 05:26:36.000 UTC;403;454278;116274.930342259;188391.285968724;2936;72116.355626465
0.07011003590887402;2023-01-26 18:23:53.000 UTC;404;459813;116799.652465312;188288.617474799;2969;71488.965009487
0.06978283923634913;2023-01-29 07:00:43.000 UTC;405;456021;116640.581517261;188186.016466448;2994;71545.434949187
0.07001833589973888;2023-01-31 22:43:50.000 UTC;406;454337;116452.139072437;188083.370681751;3019;71631.231609314
0.07016215379957981;2023-02-03 13:04:14.000 UTC;407;449556;115599.791170018;187980.724239468;3046;72380.93306945
0.07002213859301941;2023-02-06 01:11:17.000 UTC;408;452881;115562.910770231;187878.051179327;3052;72315.140409096
0.06963453741023069;2023-02-08 11:17:54.000 UTC;409;449735;115431.067988678;187775.34981645;3062;72344.281827772
0.06974679813868397;2023-02-11 00:29:35.000 UTC;410;453646;114636.649926918;187672.52664175403;3073;73035.876714836
0.06958285754066255;2023-02-13 11:39:00.000 UTC;411;448847;114376.015637583;187569.836068089;3103;73193.820430506
0.06932410383786912;2023-02-18 14:50:55.000 UTC;413;451183;114264.951097836;187364.459855786;3140;73099.50875795
0.06935641145678205;2023-02-21 04:30:05.000 UTC;414;455646;112112.576502259;187261.75038961;3152;75149.173887351
0.06939630132244726;2023-02-23 18:03:20.000 UTC;415;454499;111796.225045058;187159.047588115;3172;75362.822543057
0.06942971444214657;2023-02-27 00:58:27.000 UTC;416;460345;112017.083526493;187056.33994879;3173;75039.256422297
0.07015616235160434;2023-03-01 10:16:50.000 UTC;417;458335;112750.382063286;186953.57577492;3175;74203.193711634
0.06977358015103419;2023-03-03 19:09:56.000 UTC;418;464062;113742.16877337;186850.796115018;3175;73108.627341648
0.07113651329835351;2023-03-06 03:15:44.000 UTC;419;466376;114206.269681508;186748.018489609;3176;72541.748808101
0.07123998213996927;2023-03-08 11:38:45.000 UTC;420;472253;116250.562411159;186645.248723205;3176;70394.686312046
0.07146952791856136;2023-03-10 20:57:05.000 UTC;421;472666;116301.587901362;186542.467331509;3178;70240.879430147
0.07161037912984154;2023-03-13 05:36:43.000 UTC;422;479889;116967.881043506;186439.49662865902;3180;69471.615585153
0.07171441898362171;2023-03-15 14:21:16.000 UTC;423;481189;117660.261293344;186336.796002755;3182;68676.534709411
0.07184562015125076;2023-03-17 22:48:02.000 UTC;424;488094;118276.812630315;186234.161979108;3184;67957.349348793
0.07196398864808076;2023-03-20 05:19:32.000 UTC;425;487146;118613.458238309;186131.565643348;3179;67518.107405039
0.07221046000371868;2023-03-22 12:35:35.000 UTC;426;501357;118691.348421349;186028.969986412;3184;67337.621565063
0.07230956157591324;2023-03-24 20:11:19.000 UTC;427;499089;118667.421612363;185926.40519672498;3188;67258.983584362
0.07221332388383972;2023-03-27 02:30:30.000 UTC;428;493820;118379.029451342;185823.865753264;3191;67444.836301922
0.07232662426829306;2023-03-29 09:03:07.000 UTC;429;496989;118654.49000699;185721.330275462;3207;67066.840268472
0.07274571823559466;2023-03-31 15:52:35.000 UTC;430;516726;115875.245609091;185618.788397628;3211;69743.542788537
0.07284883968011924;2023-04-02 22:55:33.000 UTC;431;501978;115596.318492491;185516.251661106;3216;69919.933168615
0.07279532114311511;2023-04-05 06:03:50.000 UTC;432;511373;115992.225647212;185413.71102080902;3230;69421.485373597
0.07275418114689117;2023-04-07 12:45:48.000 UTC;433;510350;115869.36573697;185311.168442603;3239;69441.802705633
0.07264174206073788;2023-04-09 19:11:22.000 UTC;434;515305;115881.529313957;185208.63420067698;3249;69327.10488672
0.07254130542494742;2023-04-12 02:12:56.000 UTC;435;514082;115502.237781479;185106.079193422;3254;69603.841411943
0.07296277400106672;2023-04-14 09:50:40.000 UTC;436;511927;115599.80033344;185003.51904641598;3266;69403.718712976
0.07277789482094779;2023-04-16 16:54:08.000 UTC;437;517661;115204.503976072;184900.983260284;3269;69696.479284212
0.0725790681086454;2023-04-19 00:44:47.000 UTC;438;520471;115073.084187927;184798.44064539502;3280;69725.356457468
0.07274930357806361;2023-04-21 10:27:59.000 UTC;439;514130;115378.255920882;184695.89430823398;3291;69317.638387352
0.07268291202929035;2023-04-23 18:34:15.000 UTC;440;516775;115433.382508344;184593.334180722;3306;69159.951672378
0.0726086066918048;2023-04-26 02:29:07.000 UTC;441;521933;115391.682969452;184490.78174340999;3319;69099.098773958
0.07291669817878832;2023-04-28 10:15:33.000 UTC;442;527990;114902.09536701;184388.23584044;3324;69486.14047343
0.0728540653703908;2023-04-30 17:51:27.000 UTC;443;526975;114930.674288755;184285.68934208702;3330;69355.015053332
0.07276866594835542;2023-05-03 01:46:10.000 UTC;444;531342;114993.582146133;184183.133466989;3338;69189.551320856
0.07200860917659169;2023-05-05 11:08:22.000 UTC;445;530793;115015.626839448;184080.590401408;3350;69064.96356196
0.07177944480583692;2023-05-07 20:17:56.000 UTC;446;527221;114917.116838026;183977.94383591402;3362;69060.826997888
0.07280989197333393;2023-05-10 05:30:48.000 UTC;447;533002;114787.713826947;183875.288935961;3370;69087.575109014
0.07298698161305338;2023-05-12 16:11:40.000 UTC;448;539409;114384.272857087;183772.606131504;3380;69388.333274417
0.0728896123830663;2023-05-15 01:35:09.000 UTC;449;539284;114428.186332552;183670.034206185;3396;69241.847873633
0.07285728159769567;2023-05-17 10:46:20.000 UTC;450;538679;114546.331343002;183567.45385741303;3400;69021.122514411
0.07279343774000276;2023-05-19 19:48:41.000 UTC;451;534729;114314.811104197;183464.879734711;3412;69150.068630514
0.0729284793320485;2023-05-22 03:55:41.000 UTC;452;545535;114150.885935948;183362.340239546;3419;69211.454303598
0.0727552479941846;2023-05-24 11:28:40.000 UTC;453;546296;114104.663076697;183259.815091858;3422;69155.152015161
0.0727205664234515;2023-05-26 20:58:55.000 UTC;454;541048;114019.60854135;183157.21705131402;3432;69137.608509964
0.07249773137787206;2023-05-29 04:31:34.000 UTC;455;538984;114061.052657354;183054.668626049;3435;68993.615968695
0.07233474558843422;2023-05-31 12:32:15.000 UTC;456;545730;113969.517241033;182952.01668591698;3439;68982.499444884
0.07233678269409928;2023-06-02 21:25:13.000 UTC;457;544470;115231.214923624;182849.46746696898;3443;67618.252543345
0.07237951490601796;2023-06-05 05:40:22.000 UTC;458;546116;115178.829484648;182746.937739483;3446;67568.108254835
0.07236112341147764;2023-06-07 14:44:58.000 UTC;459;543659;115143.467821188;182644.393066227;3446;67500.925245039
0.07234210771329976;2023-06-09 23:58:05.000 UTC;460;543241;115015.407409276;182541.82370167598;3440;67526.4162924
0.07232138607828674;2023-06-12 11:38:35.000 UTC;461;538853;115155.113257942;182439.243684872;3442;67284.13042693
0.07240481682476975;2023-06-14 20:55:45.000 UTC;462;550837;115122.814738094;182336.713026734;3445;67213.89828864
0.07238489760371607;2023-06-17 03:14:08.000 UTC;463;544282;115061.088077889;182234.18513953598;3447;67173.097061647
0.07238863783222801;2023-06-19 08:50:50.000 UTC;464;547576;115147.577288935;182131.675151119;3449;66984.097862184
0.07234046786061185;2023-06-21 15:07:28.000 UTC;465;547653;114935.072518388;182029.14096595498;3455;67094.068447567
0.07232119490314608;2023-06-23 22:00:19.000 UTC;466;548520;114897.376800791;181926.603657557;3467;67029.226856766
0.0722822864385511;2023-06-26 04:00:26.000 UTC;467;547582;114885.643452974;181824.090464153;3471;66938.447011179
0.07228794932008427;2023-06-28 09:57:18.000 UTC;468;550443;114900.866862609;181721.55386472697;3474;66820.687002118
0.07226486996493015;2023-06-30 15:54:43.000 UTC;469;548147;114930.174590054;181619.028727488;3480;66688.854137434
0.07246460841478719;2023-07-02 21:17:46.000 UTC;470;553517;114727.643844284;181516.527189913;3483;66788.883345629
0.0723006006232338;2023-07-05 02:28:51.000 UTC;471;542839;114125.073289714;181414.037600658;3488;67288.964310944
0.07214907718307778;2023-07-07 07:44:56.000 UTC;472;545753;114013.940032963;181311.54567465;3496;67297.605641687
0.07220442574280173;2023-07-09 13:04:49.000 UTC;473;543700;114193.738316089;181209.04017313902;3504;67015.30185705
0.07212211738693437;2023-07-11 18:08:55.000 UTC;474;549435;114069.651103031;181106.576962916;3508;67036.925859885
0.0718062015547918;2023-07-13 23:25:02.000 UTC;475;544233;113582.061658572;181004.09706744802;3513;67422.035408876
0.07210420989690601;2023-07-16 06:04:49.000 UTC;476;555158;113946.727029195;180901.600577978;3516;66954.873548783
0.07231992926509488;2023-07-18 11:45:38.000 UTC;477;555919;113885.40997134;180799.135881159;3519;66913.725909819
0.07226349315596074;2023-07-20 17:42:40.000 UTC;478;551534;113962.501119581;180696.683544504;3533;66734.182424923
0.07213979498191933;2023-07-22 23:08:30.000 UTC;479;551850;115342.152101787;180594.237713636;3544;65252.085611849
0.07206410729769247;2023-07-25 04:21:10.000 UTC;480;560194;115224.960289993;180491.792128562;3559;65266.831838569
0.07206779941710169;2023-07-27 09:30:26.000 UTC;481;560057;114956.412918855;180389.355014202;3565;65432.942095347
0.07216786710417862;2023-07-29 14:00:35.000 UTC;482;566288;114656.586867061;180286.940798038;3570;65630.353930977
0.07205671801797839;2023-07-31 18:12:23.000 UTC;483;565729;114674.394439368;180184.53534208;3573;65510.140902712
0.07193887611629916;2023-08-02 23:01:15.000 UTC;484;571273;114578.135681621;180082.127260833;3579;65503.991579212
0.07199364731598384;2023-08-05 03:34:05.000 UTC;485;569343;113105.608237459;179979.707323165;3603;66874.099085706
0.07197950464947984;2023-08-07 07:31:41.000 UTC;486;575291;113041.879400611;179877.299948142;3616;66835.420547531
0.07194517773375253;2023-08-09 12:10:31.000 UTC;487;574204;113105.716221534;179774.880852593;3622;66669.164631059
0.0719968973630537;2023-08-11 16:31:23.000 UTC;488;586203;112866.701174631;179672.48802043998;3628;66805.786845809
0.07213934910530999;2023-08-13 20:21:32.000 UTC;489;592805;113147.235834474;179570.106229093;3638;66422.870394619
0.07202574319997636;2023-08-16 00:45:52.000 UTC;490;591447;113164.474253452;179467.72339839902;3642;66303.249144947
0.07199333720624705;2023-08-18 06:34:59.000 UTC;491;583188;115880.410032276;179365.300886116;3648;63484.89085384
0.07185939840709646;2023-08-20 11:01:21.000 UTC;492;588142;112850.804888941;179262.925988709;3656;66412.121099768
0.07191537461112502;2023-08-22 15:31:44.000 UTC;493;586872;112859.821150193;179160.56531850802;3658;66300.744168315
0.07193586560520343;2023-08-24 20:49:48.000 UTC;494;591985;112540.987498755;179058.17092327;3662;66517.183424515
0.071843446482105;2023-08-27 00:41:14.000 UTC;495;592991;112581.851236318;178955.8219254;3668;66373.970689082
0.07170809874920248;2023-08-29 04:47:08.000 UTC;496;595617;112446.350070673;178853.488070715;3673;66407.138000042
