program_id;day;tx_count;success_count;base_fees_sol;priority_fees_sol;total_fees_sol;total_cu
KvauGMspG5k6rtzrqqn7WNn3oZdyKqLKwK2XWQ8FLjd;2026-02-14;660;660;0.0033;0.011489;0.014789;90854813
SPoo1Ku8WFXoNDMHPsrGSTSG1Y47rzgn41SLUNakuHy;2026-02-14;2179;2179;0.010895;2e-06;0.010897;94316842
G77G9wS9JzkzWNGwQjUhRswbA5N8hYKpCK4TZRj9G1Pw;2026-02-14;676;676;0.00338;0.006335;0.009715;7641988
zapvX9M3uf5pvy4wRPAbQgdQsM1xmuiFnkfHKPvwMiz;2026-02-14;872;872;0.00436;0.00409;0.00845;362913119
EtrnLzgbS7nMMy5fbD42kXiUzGg8XQzJ972Xtk1cjWih;2026-02-14;1196;1075;0.00598;0;0.00598;30795933
Eo7WjKq67rjJQSZxS6z3YkapzY3eMj6Xy8X5EQVn5UaB;2026-02-14;426;416;0.00213;0.003599;0.005729;45606880
jup3YeL8QhtSx1e253b2FDvsMNC87fDrgQZivbrndc9;2026-02-14;1031;1030;0.005155;0;0.005155;78737157
MFv2hWf31Z9kbCa1snEPYctwafyhdvnV7FZnsebVacA;2026-02-14;186;186;0.00093;0.0042;0.00513;67960719
HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ;2026-02-14;1022;1022;0.00511;0;0.00511;165870849
EmTX93xYtDE3h7G5EF2m9VRPE1UT1XBoohpVmEzE4oEU;2026-02-14;810;810;0.00405;3e-05;0.00408;2641506
DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH;2026-02-14;461;426;0.002305;0.001677;0.003982;99835041
PERPHjGBqRHArX4DySjwM6UJHiR3sWAatqfdBS2qQJu;2026-02-14;259;259;0.001295;0;0.001295;40166914
T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT;2026-02-14;23;11;0.000115;0.000632;0.000747;2911161
MarBmsSgKXdrN1egZf5sqe1TMai9K1rChYNDJgjq7aD;2026-02-14;114;114;0.00057;0;0.00057;4731303
strmRqUCoQUgGUan5YhzUZa6KqdzwX5L6FpUxfmKg5m;2026-02-14;33;33;0.000165;0;0.000165;1866659
HpNfyc2Saw7RKkQd8nEL4khUcuPhQ7WwY1B2qjx8jxFq;2026-02-14;1;1;5e-06;0;5e-06;178934
9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp;2026-02-15;7600494;5526761;38.00247;2.564023;40.566493;2677649010
BiSoNHVpsVZW2F7rx2eQ59yQwKxzU5NvBcmKshCSUypi;2026-02-15;3266407;1933229;16.332035;7.032884;23.364919;1013182465
routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS;2026-02-15;41052;33177;0.20526;0.673557;0.878817;4500111448
phDEVv4w6BcfkLrLNeXr8HhhgQxnxziVGXpGPcaadMf;2026-02-15;86722;70302;0.43361;0;0.43361;18469284589
D4aBeFn9DBhU41kFNvr9kVKRuBy858ATxwTevmJCCJYL;2026-02-15;33846;33846;0.16923;0.16923;0.33846;108641543
675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8;2026-02-15;10320;10169;0.0516;0.218256;0.269856;294937156
FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9;2026-02-15;53872;51871;0.26936;0;0.26936;4039475135
JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4;2026-02-15;36349;15062;0.181745;0.00393;0.185675;4677893729
DT3X9y2w3S13M4GiQNbMtsrYeA9eEZpLg6frM4V28at5;2026-02-15;9536;9536;0.04768;0.13382;0.1815;75336380
pythWSnswVUd12oZpeFP8e9CVaEqJg25g1Vtc2biRsT;2026-02-15;31306;31300;0.15653;0.02051;0.17704;2461670448
LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo;2026-02-15;13373;13095;0.066865;0.07734;0.144205;901818076
HFn8GnPADiny6XqUoWE8uRPPxb29ikn4yTuPa9MF2fWJ;2026-02-15;1936;1920;0.00968;0.130885;0.140565;451033875
dbcij3LWUppWqq96dh6gJWwBifmcGfLSB5D4DuSMaqN;2026-02-15;12538;11905;0.06269;0.039036;0.101726;1078490754
RangohQxaWip6i1twAAnRVLmob9j88fid7sq2DMAATW;2026-02-15;508;419;0.00254;0.077668;0.080208;71949479
cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG;2026-02-15;5005;2905;0.025025;0.041634;0.066659;253422716
CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C;2026-02-15;5134;4635;0.02567;0.030888;0.056558;175517860
G77G9wS9JzkzWNGwQjUhRswbA5N8hYKpCK4TZRj9G1Pw;2026-02-15;3893;3893;0.019465;0.03561;0.055075;42764036
ENicYBBNZQ91toN7ggmTxnDGZW14uv9UkumN7XBGeYJ4;2026-02-15;612;610;0.00306;0.049545;0.052605;44695155
6WPHMhYD7JLAF1HEtC6Ddkn93ADbGtyC93HUh7wy75m2;2026-02-15;10163;10163;0.050815;0;0.050815;140132229
FHKBuiohcYB5n636h7UmHahRGU5UCHX8CSb6DNSUqX65;2026-02-15;8480;8475;0.0424;0;0.0424;252845979
dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH;2026-02-15;6368;6184;0.03184;0.00031;0.03215;1101829370
APR1MEny25pKupwn72oVqMH4qpDouArsX8zX4VwwfoXD;2026-02-15;2298;2292;0.01149;0.015515;0.027005;320208646
KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD;2026-02-15;1248;1206;0.00624;0.018869;0.025109;162408130
MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms;2026-02-15;4980;4052;0.0249;6.6e-05;0.024966;127935221
whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc;2026-02-15;2599;2448;0.012995;0.011307;0.024302;110803872
FLASH6Lo6h3iasJKWDs2F8TkW2UKf3s15C8PMGuVfgBn;2026-02-15;2535;2423;0.012675;0.010359;0.023034;231025795
FarmsPZpWu9i7Kky8tPN37rs2TpmMrAZrC7S7vJa91Hr;2026-02-15;1068;1068;0.00534;0.014085;0.019425;95392838
KvauGMspG5k6rtzrqqn7WNn3oZdyKqLKwK2XWQ8FLjd;2026-02-15;1018;1018;0.00509;0.013544;0.018634;204174963
wMNFSTkir3HgyZTsB7uqu3i7FA73grFCptPXgrZjksL;2026-02-15;2685;2684;0.013425;0.001128;0.014553;188326760
CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK;2026-02-15;815;715;0.004075;0.008843;0.012918;65526579
SPoo1Ku8WFXoNDMHPsrGSTSG1Y47rzgn41SLUNakuHy;2026-02-15;2541;2540;0.012705;2e-06;0.012707;120022811
zapvX9M3uf5pvy4wRPAbQgdQsM1xmuiFnkfHKPvwMiz;2026-02-15;1024;1024;0.00512;0.006998;0.012118;438696753
99vQwtBwYtrqqD9YSXbdum3KBdxPAVxYTaQ3cfnJSrN2;2026-02-15;1316;1172;0.00658;0.003515;0.010095;21936512
Eo7WjKq67rjJQSZxS6z3YkapzY3eMj6Xy8X5EQVn5UaB;2026-02-15;479;462;0.002395;0.005818;0.008213;51127567
MFv2hWf31Z9kbCa1snEPYctwafyhdvnV7FZnsebVacA;2026-02-15;193;190;0.000965;0.006031;0.006996;78960583
HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ;2026-02-15;1158;1158;0.00579;0;0.00579;190552542
EtrnLzgbS7nMMy5fbD42kXiUzGg8XQzJ972Xtk1cjWih;2026-02-15;1133;992;0.005665;0;0.005665;29702416
jup3YeL8QhtSx1e253b2FDvsMNC87fDrgQZivbrndc9;2026-02-15;1126;1124;0.00563;0;0.00563;84799195
DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH;2026-02-15;447;414;0.002235;0.001982;0.004217;96895876
EmTX93xYtDE3h7G5EF2m9VRPE1UT1XBoohpVmEzE4oEU;2026-02-15;456;456;0.00228;1.5e-05;0.002295;1485816
PERPHjGBqRHArX4DySjwM6UJHiR3sWAatqfdBS2qQJu;2026-02-15;347;344;0.001735;0;0.001735;53304858
MarBmsSgKXdrN1egZf5sqe1TMai9K1rChYNDJgjq7aD;2026-02-15;113;113;0.000565;0;0.000565;4705566
T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT;2026-02-15;14;6;7e-05;0.000169;0.000239;1432369
strmRqUCoQUgGUan5YhzUZa6KqdzwX5L6FpUxfmKg5m;2026-02-15;28;28;0.00014;0;0.00014;1583509
HpNfyc2Saw7RKkQd8nEL4khUcuPhQ7WwY1B2qjx8jxFq;2026-02-15;1;1;5e-06;0;5e-06;179192
9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp;2026-02-16;6993417;5102736;34.967085;2.344559;37.311644;2470807621
BiSoNHVpsVZW2F7rx2eQ59yQwKxzU5NvBcmKshCSUypi;2026-02-16;3219737;1898824;16.098685;6.637609;22.736294;992970846
675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8;2026-02-16;11314;11070;0.05657;1.140083;1.196653;324959517
routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS;2026-02-16;41483;33479;0.207415;0.671327;0.878742;4463380542
DT3X9y2w3S13M4GiQNbMtsrYeA9eEZpLg6frM4V28at5;2026-02-16;36823;36823;0.184115;0.53393;0.718045;298049651
JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4;2026-02-16;126774;23349;0.63387;0.008523;0.642393;6850131976
phDEVv4w6BcfkLrLNeXr8HhhgQxnxziVGXpGPcaadMf;2026-02-16;86603;70203;0.433015;0;0.433015;18515677536
D4aBeFn9DBhU41kFNvr9kVKRuBy858ATxwTevmJCCJYL;2026-02-16;42440;42440;0.2122;0.212195;0.424395;136013333
FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9;2026-02-16;49879;48039;0.249395;0;0.249395;3816319518
pythWSnswVUd12oZpeFP8e9CVaEqJg25g1Vtc2biRsT;2026-02-16;31396;31387;0.15698;0.020665;0.177645;2473460938
HFn8GnPADiny6XqUoWE8uRPPxb29ikn4yTuPa9MF2fWJ;2026-02-16;1875;1870;0.009375;0.156606;0.165981;404345248
LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo;2026-02-16;13472;13380;0.06736;0.069995;0.137355;965218652
dbcij3LWUppWqq96dh6gJWwBifmcGfLSB5D4DuSMaqN;2026-02-16;11945;10930;0.059725;0.044183;0.103908;1025258571
cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG;2026-02-16;4347;2211;0.021735;0.045955;0.06769;246993527
ENicYBBNZQ91toN7ggmTxnDGZW14uv9UkumN7XBGeYJ4;2026-02-16;728;722;0.00364;0.05917;0.06281;52504056
G77G9wS9JzkzWNGwQjUhRswbA5N8hYKpCK4TZRj9G1Pw;2026-02-16;4197;4197;0.020985;0.03807;0.059055;45584117
FarmsPZpWu9i7Kky8tPN37rs2TpmMrAZrC7S7vJa91Hr;2026-02-16;881;880;0.004405;0.034122;0.038527;80059525
FHKBuiohcYB5n636h7UmHahRGU5UCHX8CSb6DNSUqX65;2026-02-16;7380;7378;0.0369;0;0.0369;219353504
dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH;2026-02-16;6234;6099;0.03117;0.000114;0.031284;1046631591
APR1MEny25pKupwn72oVqMH4qpDouArsX8zX4VwwfoXD;2026-02-16;2453;2448;0.012265;0.01723;0.029495;338433483
MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms;2026-02-16;5562;4472;0.02781;4.4e-05;0.027854;134402933
whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc;2026-02-16;3435;3283;0.017175;0.00976;0.026935;135465817
CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C;2026-02-16;4015;3293;0.020075;0.005504;0.025579;129095088
6WPHMhYD7JLAF1HEtC6Ddkn93ADbGtyC93HUh7wy75m2;2026-02-16;4847;4847;0.024235;0;0.024235;69530486
FLASH6Lo6h3iasJKWDs2F8TkW2UKf3s15C8PMGuVfgBn;2026-02-16;2286;2178;0.01143;0.009918;0.021348;212390166
KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD;2026-02-16;1339;1314;0.006695;0.013904;0.020599;166188460
RangohQxaWip6i1twAAnRVLmob9j88fid7sq2DMAATW;2026-02-16;135;123;0.000675;0.018108;0.018783;16595209
CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK;2026-02-16;970;883;0.00485;0.010392;0.015242;73606034
99vQwtBwYtrqqD9YSXbdum3KBdxPAVxYTaQ3cfnJSrN2;2026-02-16;1419;1284;0.007095;0.006675;0.01377;24575559
KvauGMspG5k6rtzrqqn7WNn3oZdyKqLKwK2XWQ8FLjd;2026-02-16;976;976;0.00488;0.007376;0.012256;208908969
wMNFSTkir3HgyZTsB7uqu3i7FA73grFCptPXgrZjksL;2026-02-16;2206;2206;0.01103;0.001164;0.012194;156439309
zapvX9M3uf5pvy4wRPAbQgdQsM1xmuiFnkfHKPvwMiz;2026-02-16;951;951;0.004755;0.006865;0.01162;399154744
Eo7WjKq67rjJQSZxS6z3YkapzY3eMj6Xy8X5EQVn5UaB;2026-02-16;262;209;0.00131;0.007463;0.008773;27812955
MFv2hWf31Z9kbCa1snEPYctwafyhdvnV7FZnsebVacA;2026-02-16;232;232;0.00116;0.007419;0.008579;85245007
HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ;2026-02-16;1620;1620;0.0081;0;0.0081;265388210
EmTX93xYtDE3h7G5EF2m9VRPE1UT1XBoohpVmEzE4oEU;2026-02-16;1490;1490;0.00745;5e-06;0.007455;4825025
jup3YeL8QhtSx1e253b2FDvsMNC87fDrgQZivbrndc9;2026-02-16;977;973;0.004885;0;0.004885;72619890
EtrnLzgbS7nMMy5fbD42kXiUzGg8XQzJ972Xtk1cjWih;2026-02-16;800;729;0.004;0;0.004;21423252
DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH;2026-02-16;423;391;0.002115;0.001648;0.003763;97213614
PERPHjGBqRHArX4DySjwM6UJHiR3sWAatqfdBS2qQJu;2026-02-16;282;282;0.00141;0;0.00141;43581634
SPoo1Ku8WFXoNDMHPsrGSTSG1Y47rzgn41SLUNakuHy;2026-02-16;194;194;0.00097;0;0.00097;11473857
MarBmsSgKXdrN1egZf5sqe1TMai9K1rChYNDJgjq7aD;2026-02-16;103;103;0.000515;5e-06;0.00052;4399770
T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT;2026-02-16;18;9;9e-05;0.000371;0.000461;2509441
strmRqUCoQUgGUan5YhzUZa6KqdzwX5L6FpUxfmKg5m;2026-02-16;36;36;0.00018;0;0.00018;2007605
So1endDq2YkqhipRh3WViPa8hdiSpxWy6z3Z6tMCpAo;2026-02-16;4;4;2e-05;0;2e-05;767385
9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp;2026-02-17;7060978;5172984;35.30489;2.324992;37.629882;2530323702
BiSoNHVpsVZW2F7rx2eQ59yQwKxzU5NvBcmKshCSUypi;2026-02-17;3379435;1967267;16.897175;7.709953;24.607128;1029660159
routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS;2026-02-17;46882;38874;0.23441;0.790897;1.025307;5315908333
675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8;2026-02-17;13663;13420;0.068315;0.692353;0.760668;388703431
D4aBeFn9DBhU41kFNvr9kVKRuBy858ATxwTevmJCCJYL;2026-02-17;70636;70636;0.35318;0.35317;0.70635;225949969
DT3X9y2w3S13M4GiQNbMtsrYeA9eEZpLg6frM4V28at5;2026-02-17;35540;35540;0.1777;0.50951;0.68721;285249539
FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9;2026-02-17;106129;102840;0.530645;0;0.530645;7507691076
phDEVv4w6BcfkLrLNeXr8HhhgQxnxziVGXpGPcaadMf;2026-02-17;85844;69911;0.42922;0;0.42922;18305391162
HFn8GnPADiny6XqUoWE8uRPPxb29ikn4yTuPa9MF2fWJ;2026-02-17;1799;1795;0.008995;0.178969;0.187964;393380794
pythWSnswVUd12oZpeFP8e9CVaEqJg25g1Vtc2biRsT;2026-02-17;32422;32416;0.16211;0.022066;0.184176;2525483397
LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo;2026-02-17;16541;16309;0.082705;0.093608;0.176313;1054895505
JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4;2026-02-17;30457;15890;0.152285;0.006583;0.158868;4484363394
cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG;2026-02-17;4834;2508;0.02417;0.128535;0.152705;292512226
6sbWW8qnrXoNXVMcTGLBQJefuaNcJsuqxztXUegHi4Wq;2026-02-17;10632;10604;0.05316;0.05133;0.10449;99783066
dbcij3LWUppWqq96dh6gJWwBifmcGfLSB5D4DuSMaqN;2026-02-17;9283;8108;0.046415;0.046049;0.092464;845367255
ENicYBBNZQ91toN7ggmTxnDGZW14uv9UkumN7XBGeYJ4;2026-02-17;925;917;0.004625;0.075761;0.080386;68977774
strmRqUCoQUgGUan5YhzUZa6KqdzwX5L6FpUxfmKg5m;2026-02-17;14300;14285;0.0715;5e-06;0.071505;831328084
6WPHMhYD7JLAF1HEtC6Ddkn93ADbGtyC93HUh7wy75m2;2026-02-17;7209;7209;0.036045;0;0.036045;99369960
CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C;2026-02-17;3814;3113;0.01907;0.016725;0.035795;121977435
G77G9wS9JzkzWNGwQjUhRswbA5N8hYKpCK4TZRj9G1Pw;2026-02-17;2504;2504;0.01252;0.023095;0.035615;28089865
FHKBuiohcYB5n636h7UmHahRGU5UCHX8CSb6DNSUqX65;2026-02-17;6992;6984;0.03496;0;0.03496;208514424
APR1MEny25pKupwn72oVqMH4qpDouArsX8zX4VwwfoXD;2026-02-17;2431;2431;0.012155;0.017613;0.029768;323965410
whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc;2026-02-17;3226;2572;0.01613;0.013551;0.029681;114450209
FLASH6Lo6h3iasJKWDs2F8TkW2UKf3s15C8PMGuVfgBn;2026-02-17;2262;2182;0.01131;0.013402;0.024712;237825077
FarmsPZpWu9i7Kky8tPN37rs2TpmMrAZrC7S7vJa91Hr;2026-02-17;990;990;0.00495;0.019088;0.024038;91892347
KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD;2026-02-17;1250;1235;0.00625;0.015977;0.022227;163353943
CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK;2026-02-17;1160;962;0.0058;0.01558;0.02138;94626195
MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms;2026-02-17;3447;2840;0.017235;4.4e-05;0.017279;95817983
wMNFSTkir3HgyZTsB7uqu3i7FA73grFCptPXgrZjksL;2026-02-17;2717;2717;0.013585;0.003409;0.016994;195276117
dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH;2026-02-17;3369;3203;0.016845;0;0.016845;650396935
zapvX9M3uf5pvy4wRPAbQgdQsM1xmuiFnkfHKPvwMiz;2026-02-17;1268;1268;0.00634;0.009174;0.015514;492818033
99vQwtBwYtrqqD9YSXbdum3KBdxPAVxYTaQ3cfnJSrN2;2026-02-17;1460;1340;0.0073;0.00652;0.01382;25430942
Eo7WjKq67rjJQSZxS6z3YkapzY3eMj6Xy8X5EQVn5UaB;2026-02-17;215;168;0.001075;0.008505;0.00958;22655176
KvauGMspG5k6rtzrqqn7WNn3oZdyKqLKwK2XWQ8FLjd;2026-02-17;1078;1078;0.00539;0.00381;0.0092;247935502
MFv2hWf31Z9kbCa1snEPYctwafyhdvnV7FZnsebVacA;2026-02-17;212;211;0.00106;0.006195;0.007255;78905274
jup3YeL8QhtSx1e253b2FDvsMNC87fDrgQZivbrndc9;2026-02-17;1169;1157;0.005845;0;0.005845;86708525
HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ;2026-02-17;680;680;0.0034;0;0.0034;112241575
DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH;2026-02-17;353;318;0.001765;0.00158;0.003345;84498523
EtrnLzgbS7nMMy5fbD42kXiUzGg8XQzJ972Xtk1cjWih;2026-02-17;603;534;0.003015;0;0.003015;26506794
EmTX93xYtDE3h7G5EF2m9VRPE1UT1XBoohpVmEzE4oEU;2026-02-17;584;584;0.00292;1e-05;0.00293;1896630
SPoo1Ku8WFXoNDMHPsrGSTSG1Y47rzgn41SLUNakuHy;2026-02-17;490;489;0.00245;1e-05;0.00246;25596471
PERPHjGBqRHArX4DySjwM6UJHiR3sWAatqfdBS2qQJu;2026-02-17;263;263;0.001315;0;0.001315;40928207
T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT;2026-02-17;24;14;0.00012;0.000954;0.001074;3503788
RangohQxaWip6i1twAAnRVLmob9j88fid7sq2DMAATW;2026-02-17;51;48;0.000255;0.000525;0.00078;2671083
MarBmsSgKXdrN1egZf5sqe1TMai9K1rChYNDJgjq7aD;2026-02-17;110;110;0.00055;0;0.00055;4515257
SV2EYYJyRz2YhfXwXnhNAevDEui5Q6yrfyo13WtupPF;2026-02-17;12;12;6e-05;0;6e-05;26350
9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp;2026-02-18;6437325;4759534;32.186625;1.852248;34.038873;2302906570
BiSoNHVpsVZW2F7rx2eQ59yQwKxzU5NvBcmKshCSUypi;2026-02-18;3781413;2187906;18.907065;10.610471;29.517536;1165088019
routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS;2026-02-18;54799;46462;0.273995;0.767587;1.041582;6463335141
JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4;2026-02-18;51756;17179;0.25878;0.487042;0.745822;7407201822
D4aBeFn9DBhU41kFNvr9kVKRuBy858ATxwTevmJCCJYL;2026-02-18;55213;55213;0.276065;0.276065;0.55213;177250387
phDEVv4w6BcfkLrLNeXr8HhhgQxnxziVGXpGPcaadMf;2026-02-18;85533;69446;0.427665;0;0.427665;18279751515
675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8;2026-02-18;10112;9667;0.05056;0.355978;0.406538;282380130
FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9;2026-02-18;49410;45820;0.24705;0;0.24705;4160758029
EtrnLzgbS7nMMy5fbD42kXiUzGg8XQzJ972Xtk1cjWih;2026-02-18;3768;2219;0.01884;0.19558;0.21442;50704861
pythWSnswVUd12oZpeFP8e9CVaEqJg25g1Vtc2biRsT;2026-02-18;32452;32441;0.16226;0.027884;0.190144;2547366807
