program_id;day;tx_count;success_count;base_fees_sol;priority_fees_sol;total_fees_sol;total_cu
EtrnLzgbS7nMMy5fbD42kXiUzGg8XQzJ972Xtk1cjWih;2026-02-05;1278;1199;0.00639;0;0.00639;42405141
D4aBeFn9DBhU41kFNvr9kVKRuBy858ATxwTevmJCCJYL;2026-02-05;189;189;0.000945;0.00372;0.004665;14556671
T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT;2026-02-05;56;34;0.00028;0.003511;0.003791;9575687
SPoo1Ku8WFXoNDMHPsrGSTSG1Y47rzgn41SLUNakuHy;2026-02-05;549;529;0.002745;0.000165;0.00291;35148880
MarBmsSgKXdrN1egZf5sqe1TMai9K1rChYNDJgjq7aD;2026-02-05;161;160;0.000805;0.0003;0.001105;13185301
PhoeNiXZ8ByJGLkxNfZRnkUfjvmuYqLR89jjFHGqdXY;2026-02-05;28;28;0.00014;0;0.00014;640839
jCebN34bUfdeUYJT13J1yG16XWQpt5PDx6Mse9GUqhR;2026-02-05;8;8;4e-05;4e-05;8e-05;1052545
strmRqUCoQUgGUan5YhzUZa6KqdzwX5L6FpUxfmKg5m;2026-02-05;10;10;5e-05;0;5e-05;542302
SV2EYYJyRz2YhfXwXnhNAevDEui5Q6yrfyo13WtupPF;2026-02-05;3;3;1.5e-05;0;1.5e-05;6645
9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp;2026-02-06;23487821;12167905;117.439105;19.607935;137.04704;6044240171
KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD;2026-02-06;34576;12410;0.17288;93.149616;93.322496;11783799534
BiSoNHVpsVZW2F7rx2eQ59yQwKxzU5NvBcmKshCSUypi;2026-02-06;5257558;2280278;26.28779;19.84926;46.13705;1263662018
JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4;2026-02-06;224424;58001;1.12212;10.719262;11.841382;27555189485
MFv2hWf31Z9kbCa1snEPYctwafyhdvnV7FZnsebVacA;2026-02-06;7076;5888;0.03538;2.257219;2.292599;2880040986
routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS;2026-02-06;47349;39092;0.236745;2.02165;2.258395;5925263408
HFn8GnPADiny6XqUoWE8uRPPxb29ikn4yTuPa9MF2fWJ;2026-02-06;7534;7195;0.03767;2.19108;2.22875;1831902432
So1endDq2YkqhipRh3WViPa8hdiSpxWy6z3Z6tMCpAo;2026-02-06;739;313;0.003695;2.013726;2.017421;261584976
675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8;2026-02-06;14924;14464;0.07462;1.459689;1.534309;432475687
DT3X9y2w3S13M4GiQNbMtsrYeA9eEZpLg6frM4V28at5;2026-02-06;39666;39666;0.19833;0.572975;0.771305;320156426
phDEVv4w6BcfkLrLNeXr8HhhgQxnxziVGXpGPcaadMf;2026-02-06;82784;80761;0.41392;0;0.41392;19725323448
LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo;2026-02-06;16093;15234;0.080465;0.331937;0.412402;556856302
7SyiQ664tWYCyWyKDftkfLspE85pJrUR4kJQwb6brYb9;2026-02-06;38515;38515;0.192575;0.19765;0.390225;96294080
FLASH6Lo6h3iasJKWDs2F8TkW2UKf3s15C8PMGuVfgBn;2026-02-06;3954;3615;0.01977;0.346801;0.366571;545922367
FarmsPZpWu9i7Kky8tPN37rs2TpmMrAZrC7S7vJa91Hr;2026-02-06;1444;1444;0.00722;0.201522;0.208742;129527375
CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C;2026-02-06;4492;4066;0.02246;0.176068;0.198528;155606865
pythWSnswVUd12oZpeFP8e9CVaEqJg25g1Vtc2biRsT;2026-02-06;33555;33545;0.167775;0.0245;0.192275;2570802745
cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG;2026-02-06;7663;5882;0.038315;0.137672;0.175987;347343503
RangohQxaWip6i1twAAnRVLmob9j88fid7sq2DMAATW;2026-02-06;850;715;0.00425;0.140825;0.145075;167878508
dbcij3LWUppWqq96dh6gJWwBifmcGfLSB5D4DuSMaqN;2026-02-06;15909;14970;0.079545;0.049701;0.129246;1337220948
FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9;2026-02-06;25093;23293;0.125465;0;0.125465;2075258768
EmTX93xYtDE3h7G5EF2m9VRPE1UT1XBoohpVmEzE4oEU;2026-02-06;9121;9121;0.045605;0.05573;0.101335;73333676
ENicYBBNZQ91toN7ggmTxnDGZW14uv9UkumN7XBGeYJ4;2026-02-06;915;900;0.004575;0.07477;0.079345;70192337
Eo7WjKq67rjJQSZxS6z3YkapzY3eMj6Xy8X5EQVn5UaB;2026-02-06;1349;944;0.006745;0.053255;0.06;140223883
dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH;2026-02-06;10899;8028;0.054495;0.000808;0.055303;2345499459
CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK;2026-02-06;4287;4000;0.021435;0.02612;0.047555;326768693
whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc;2026-02-06;2027;1539;0.010135;0.033359;0.043494;97237089
6WPHMhYD7JLAF1HEtC6Ddkn93ADbGtyC93HUh7wy75m2;2026-02-06;8205;8205;0.041025;0;0.041025;111410168
FHKBuiohcYB5n636h7UmHahRGU5UCHX8CSb6DNSUqX65;2026-02-06;7754;7718;0.03877;0;0.03877;243365799
KvauGMspG5k6rtzrqqn7WNn3oZdyKqLKwK2XWQ8FLjd;2026-02-06;2471;2471;0.012355;0.025388;0.037743;560097841
MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms;2026-02-06;4312;3423;0.02156;0.002044;0.023604;94857253
PERPHjGBqRHArX4DySjwM6UJHiR3sWAatqfdBS2qQJu;2026-02-06;1924;1909;0.00962;0.010995;0.020615;292140643
99vQwtBwYtrqqD9YSXbdum3KBdxPAVxYTaQ3cfnJSrN2;2026-02-06;2760;2244;0.0138;0.003645;0.017445;46485026
wMNFSTkir3HgyZTsB7uqu3i7FA73grFCptPXgrZjksL;2026-02-06;2912;2906;0.01456;0.002598;0.017158;208796458
zapvX9M3uf5pvy4wRPAbQgdQsM1xmuiFnkfHKPvwMiz;2026-02-06;1252;1252;0.00626;0.008389;0.014649;526729528
SV2EYYJyRz2YhfXwXnhNAevDEui5Q6yrfyo13WtupPF;2026-02-06;7;0;3.5e-05;0.012392;0.012427;1760720
APR1MEny25pKupwn72oVqMH4qpDouArsX8zX4VwwfoXD;2026-02-06;978;935;0.00489;0.006677;0.011567;112548562
jup3YeL8QhtSx1e253b2FDvsMNC87fDrgQZivbrndc9;2026-02-06;2169;2126;0.010845;1e-06;0.010846;190135582
T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT;2026-02-06;44;21;0.00022;0.008582;0.008802;6949225
DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH;2026-02-06;536;401;0.00268;0.005526;0.008206;102345344
EtrnLzgbS7nMMy5fbD42kXiUzGg8XQzJ972Xtk1cjWih;2026-02-06;1340;1253;0.0067;0;0.0067;68615721
D4aBeFn9DBhU41kFNvr9kVKRuBy858ATxwTevmJCCJYL;2026-02-06;273;273;0.001365;0.00499;0.006355;19870463
SPoo1Ku8WFXoNDMHPsrGSTSG1Y47rzgn41SLUNakuHy;2026-02-06;253;253;0.001265;0.000475;0.00174;18769547
HpNfyc2Saw7RKkQd8nEL4khUcuPhQ7WwY1B2qjx8jxFq;2026-02-06;12;4;6e-05;0.001139;0.001199;1914750
MarBmsSgKXdrN1egZf5sqe1TMai9K1rChYNDJgjq7aD;2026-02-06;111;111;0.000555;5e-05;0.000605;5836784
PhoeNiXZ8ByJGLkxNfZRnkUfjvmuYqLR89jjFHGqdXY;2026-02-06;25;23;0.000125;0.000194;0.000319;701465
FW6zUqn4iKRaeopwwhwsquTY6ABWLLgjxtrC3VPnaWBf;2026-02-06;3;0;1.5e-05;0.000272;0.000287;255473
jCebN34bUfdeUYJT13J1yG16XWQpt5PDx6Mse9GUqhR;2026-02-06;14;14;7e-05;7e-05;0.00014;1786328
strmRqUCoQUgGUan5YhzUZa6KqdzwX5L6FpUxfmKg5m;2026-02-06;13;13;6.5e-05;0;6.5e-05;681787
BiSoNHVpsVZW2F7rx2eQ59yQwKxzU5NvBcmKshCSUypi;2026-02-07;2675374;1383630;13.37687;84.164878;97.541748;735979138
9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp;2026-02-07;11105436;6755344;55.52718;5.478745;61.005925;3312936650
KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD;2026-02-07;2669;1622;0.013345;4.502216;4.515561;434600256
routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS;2026-02-07;44334;35747;0.22167;1.192629;1.414299;5101005253
DT3X9y2w3S13M4GiQNbMtsrYeA9eEZpLg6frM4V28at5;2026-02-07;64791;64791;0.323955;0.936385;1.26034;523147573
JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4;2026-02-07;185232;34968;0.92616;0.012825;0.938985;21089313211
7SyiQ664tWYCyWyKDftkfLspE85pJrUR4kJQwb6brYb9;2026-02-07;54713;54713;0.273565;0.284695;0.55826;138903809
675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8;2026-02-07;11548;11344;0.05774;0.330369;0.388109;330381901
phDEVv4w6BcfkLrLNeXr8HhhgQxnxziVGXpGPcaadMf;2026-02-07;68219;52481;0.341095;0;0.341095;17449769270
HFn8GnPADiny6XqUoWE8uRPPxb29ikn4yTuPa9MF2fWJ;2026-02-07;2755;2743;0.013775;0.287904;0.301679;653420637
FLASH6Lo6h3iasJKWDs2F8TkW2UKf3s15C8PMGuVfgBn;2026-02-07;2046;1948;0.01023;0.216553;0.226783;274868056
FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9;2026-02-07;42891;40648;0.214455;0;0.214455;3425587863
LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo;2026-02-07;11161;10790;0.055805;0.135226;0.191031;404264312
pythWSnswVUd12oZpeFP8e9CVaEqJg25g1Vtc2biRsT;2026-02-07;31444;31437;0.15722;0.0209;0.17812;2462633550
EmTX93xYtDE3h7G5EF2m9VRPE1UT1XBoohpVmEzE4oEU;2026-02-07;8242;8242;0.04121;0.09854;0.13975;142163928
dbcij3LWUppWqq96dh6gJWwBifmcGfLSB5D4DuSMaqN;2026-02-07;18401;17641;0.092005;0.044135;0.13614;1500547362
cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG;2026-02-07;4871;4551;0.024355;0.071512;0.095867;193753170
RangohQxaWip6i1twAAnRVLmob9j88fid7sq2DMAATW;2026-02-07;684;606;0.00342;0.088198;0.091618;129931753
PERPHjGBqRHArX4DySjwM6UJHiR3sWAatqfdBS2qQJu;2026-02-07;629;595;0.003145;0.067885;0.07103;97532029
ENicYBBNZQ91toN7ggmTxnDGZW14uv9UkumN7XBGeYJ4;2026-02-07;725;720;0.003625;0.058569;0.062194;52459772
6WPHMhYD7JLAF1HEtC6Ddkn93ADbGtyC93HUh7wy75m2;2026-02-07;11454;11454;0.05727;0;0.05727;167745303
FHKBuiohcYB5n636h7UmHahRGU5UCHX8CSb6DNSUqX65;2026-02-07;7657;7655;0.038285;0;0.038285;235397083
dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH;2026-02-07;7403;6576;0.037015;0.00049;0.037505;1507602836
CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C;2026-02-07;4177;4111;0.020885;0.015751;0.036636;148479394
FarmsPZpWu9i7Kky8tPN37rs2TpmMrAZrC7S7vJa91Hr;2026-02-07;1062;1062;0.00531;0.019908;0.025218;95280813
CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK;2026-02-07;3013;2952;0.015065;0.00878;0.023845;234056857
KvauGMspG5k6rtzrqqn7WNn3oZdyKqLKwK2XWQ8FLjd;2026-02-07;2635;2635;0.013175;0.009892;0.023067;579613630
Eo7WjKq67rjJQSZxS6z3YkapzY3eMj6Xy8X5EQVn5UaB;2026-02-07;738;600;0.00369;0.017617;0.021307;77437677
APR1MEny25pKupwn72oVqMH4qpDouArsX8zX4VwwfoXD;2026-02-07;1309;1257;0.006545;0.011889;0.018434;160829651
whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc;2026-02-07;1329;1181;0.006645;0.010546;0.017191;55709151
wMNFSTkir3HgyZTsB7uqu3i7FA73grFCptPXgrZjksL;2026-02-07;2600;2599;0.013;0.001176;0.014176;183025168
D4aBeFn9DBhU41kFNvr9kVKRuBy858ATxwTevmJCCJYL;2026-02-07;586;586;0.00293;0.0109;0.01383;41648901
MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms;2026-02-07;2401;1963;0.012005;0.000836;0.012841;61214214
99vQwtBwYtrqqD9YSXbdum3KBdxPAVxYTaQ3cfnJSrN2;2026-02-07;1691;1447;0.008455;0.00408;0.012535;29232971
zapvX9M3uf5pvy4wRPAbQgdQsM1xmuiFnkfHKPvwMiz;2026-02-07;845;845;0.004225;0.005055;0.00928;341416843
MFv2hWf31Z9kbCa1snEPYctwafyhdvnV7FZnsebVacA;2026-02-07;237;236;0.001185;0.007471;0.008656;103844516
jup3YeL8QhtSx1e253b2FDvsMNC87fDrgQZivbrndc9;2026-02-07;1430;1423;0.00715;0.0006;0.00775;126235524
SPoo1Ku8WFXoNDMHPsrGSTSG1Y47rzgn41SLUNakuHy;2026-02-07;1402;1381;0.00701;6e-06;0.007016;74719918
EtrnLzgbS7nMMy5fbD42kXiUzGg8XQzJ972Xtk1cjWih;2026-02-07;1058;960;0.00529;0;0.00529;28349917
DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH;2026-02-07;286;234;0.00143;0.001283;0.002713;55845654
MarBmsSgKXdrN1egZf5sqe1TMai9K1rChYNDJgjq7aD;2026-02-07;136;136;0.00068;0.00012;0.0008;8263307
T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT;2026-02-07;22;14;0.00011;0.000461;0.000571;4215022
strmRqUCoQUgGUan5YhzUZa6KqdzwX5L6FpUxfmKg5m;2026-02-07;63;63;0.000315;0.00024;0.000555;6163570
jCebN34bUfdeUYJT13J1yG16XWQpt5PDx6Mse9GUqhR;2026-02-07;11;11;5.5e-05;5.5e-05;0.00011;1397578
