program_id;day;tx_count;success_count;base_fees_sol;priority_fees_sol;total_fees_sol;total_cu
FHKBuiohcYB5n636h7UmHahRGU5UCHX8CSb6DNSUqX65;2026-02-19;7257;7251;0.036285;0;0.036285;222476944
APR1MEny25pKupwn72oVqMH4qpDouArsX8zX4VwwfoXD;2026-02-19;2944;2944;0.01472;0.019233;0.033953;427512370
dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH;2026-02-19;5701;5572;0.028505;0.000664;0.029169;967365700
FLASH6Lo6h3iasJKWDs2F8TkW2UKf3s15C8PMGuVfgBn;2026-02-19;1804;1762;0.00902;0.018494;0.027514;192752563
whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc;2026-02-19;3254;3033;0.01627;0.010836;0.027106;126976807
KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD;2026-02-19;1435;1396;0.007175;0.014736;0.021911;163845139
MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms;2026-02-19;3995;3246;0.019975;0;0.019975;106345763
EmTX93xYtDE3h7G5EF2m9VRPE1UT1XBoohpVmEzE4oEU;2026-02-19;3663;3663;0.018315;1e-05;0.018325;11860355
HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ;2026-02-19;3517;3517;0.017585;0;0.017585;569405912
CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK;2026-02-19;850;772;0.00425;0.012807;0.017057;72693234
wMNFSTkir3HgyZTsB7uqu3i7FA73grFCptPXgrZjksL;2026-02-19;2628;2628;0.01314;0.002419;0.015559;184252801
zapvX9M3uf5pvy4wRPAbQgdQsM1xmuiFnkfHKPvwMiz;2026-02-19;1078;1078;0.00539;0.008231;0.013621;426373719
99vQwtBwYtrqqD9YSXbdum3KBdxPAVxYTaQ3cfnJSrN2;2026-02-19;1449;1330;0.007245;0.005265;0.01251;26555411
Eo7WjKq67rjJQSZxS6z3YkapzY3eMj6Xy8X5EQVn5UaB;2026-02-19;210;167;0.00105;0.009442;0.010492;20476271
EtrnLzgbS7nMMy5fbD42kXiUzGg8XQzJ972Xtk1cjWih;2026-02-19;1407;1213;0.007035;0.00068;0.007715;40987342
SPoo1Ku8WFXoNDMHPsrGSTSG1Y47rzgn41SLUNakuHy;2026-02-19;1533;1529;0.007665;1e-06;0.007666;89355421
KvauGMspG5k6rtzrqqn7WNn3oZdyKqLKwK2XWQ8FLjd;2026-02-19;928;928;0.00464;0.001991;0.006631;202334236
DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH;2026-02-19;528;496;0.00264;0.002408;0.005048;113160238
jup3YeL8QhtSx1e253b2FDvsMNC87fDrgQZivbrndc9;2026-02-19;931;923;0.004655;0;0.004655;70478619
MFv2hWf31Z9kbCa1snEPYctwafyhdvnV7FZnsebVacA;2026-02-19;165;154;0.000825;0.002403;0.003228;45643231
MarBmsSgKXdrN1egZf5sqe1TMai9K1rChYNDJgjq7aD;2026-02-19;195;178;0.000975;0.00044;0.001415;15755342
RangohQxaWip6i1twAAnRVLmob9j88fid7sq2DMAATW;2026-02-19;47;44;0.000235;0.000986;0.001221;3114443
PERPHjGBqRHArX4DySjwM6UJHiR3sWAatqfdBS2qQJu;2026-02-19;220;219;0.0011;0;0.0011;33260658
T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT;2026-02-19;14;7;7e-05;0.000196;0.000266;1743950
So1endDq2YkqhipRh3WViPa8hdiSpxWy6z3Z6tMCpAo;2026-02-19;33;0;0.000165;0;0.000165;18486837
SV2EYYJyRz2YhfXwXnhNAevDEui5Q6yrfyo13WtupPF;2026-02-19;3;3;1.5e-05;0;1.5e-05;6645
HpNfyc2Saw7RKkQd8nEL4khUcuPhQ7WwY1B2qjx8jxFq;2026-02-19;1;1;5e-06;0;5e-06;289551
9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp;2026-02-20;6976629;5129966;34.883145;2.297759;37.180904;2514824953
BiSoNHVpsVZW2F7rx2eQ59yQwKxzU5NvBcmKshCSUypi;2026-02-20;3281704;1866497;16.40852;17.811948;34.220468;1110316150
routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS;2026-02-20;49938;41543;0.24969;0.945467;1.195157;6366269170
phDEVv4w6BcfkLrLNeXr8HhhgQxnxziVGXpGPcaadMf;2026-02-20;187072;86243;0.93536;5.1e-05;0.935411;36755542762
JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4;2026-02-20;59633;15167;0.298165;0.602915;0.90108;7977628122
DT3X9y2w3S13M4GiQNbMtsrYeA9eEZpLg6frM4V28at5;2026-02-20;38964;38964;0.19482;0.6276;0.82242;341393076
675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8;2026-02-20;9380;9231;0.0469;0.611248;0.658148;268653970
D4aBeFn9DBhU41kFNvr9kVKRuBy858ATxwTevmJCCJYL;2026-02-20;51978;51978;0.25989;0.25989;0.51978;166500994
FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9;2026-02-20;60998;58766;0.30499;0;0.30499;5118687392
KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD;2026-02-20;1438;1406;0.00719;0.216894;0.224084;170268268
pythWSnswVUd12oZpeFP8e9CVaEqJg25g1Vtc2biRsT;2026-02-20;33628;33623;0.16814;0.022157;0.190297;2603008952
LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo;2026-02-20;16084;15996;0.08042;0.100941;0.181361;1182999301
6sbWW8qnrXoNXVMcTGLBQJefuaNcJsuqxztXUegHi4Wq;2026-02-20;16377;16346;0.081885;0.08187;0.163755;147389648
HFn8GnPADiny6XqUoWE8uRPPxb29ikn4yTuPa9MF2fWJ;2026-02-20;1659;1654;0.008295;0.120202;0.128497;357654241
dbcij3LWUppWqq96dh6gJWwBifmcGfLSB5D4DuSMaqN;2026-02-20;14386;13611;0.07193;0.046382;0.118312;1237679144
cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG;2026-02-20;4740;2574;0.0237;0.069028;0.092728;278606520
ENicYBBNZQ91toN7ggmTxnDGZW14uv9UkumN7XBGeYJ4;2026-02-20;1022;1008;0.00511;0.084215;0.089325;79422171
6WPHMhYD7JLAF1HEtC6Ddkn93ADbGtyC93HUh7wy75m2;2026-02-20;13093;13093;0.065465;0;0.065465;179770710
whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc;2026-02-20;2710;2432;0.01355;0.044489;0.058039;107447440
G77G9wS9JzkzWNGwQjUhRswbA5N8hYKpCK4TZRj9G1Pw;2026-02-20;3720;3720;0.0186;0.03557;0.05417;43331711
CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK;2026-02-20;1008;891;0.00504;0.042616;0.047656;83472991
CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C;2026-02-20;4185;3591;0.020925;0.022458;0.043383;137578312
FHKBuiohcYB5n636h7UmHahRGU5UCHX8CSb6DNSUqX65;2026-02-20;7604;7591;0.03802;0;0.03802;240057745
Eo7WjKq67rjJQSZxS6z3YkapzY3eMj6Xy8X5EQVn5UaB;2026-02-20;1821;1760;0.009105;0.025211;0.034316;67120615
dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH;2026-02-20;6050;5872;0.03025;1.4e-05;0.030264;1009014091
APR1MEny25pKupwn72oVqMH4qpDouArsX8zX4VwwfoXD;2026-02-20;2534;2531;0.01267;0.015012;0.027682;368959547
EtrnLzgbS7nMMy5fbD42kXiUzGg8XQzJ972Xtk1cjWih;2026-02-20;2485;1806;0.012425;0.00973;0.022155;83701427
FLASH6Lo6h3iasJKWDs2F8TkW2UKf3s15C8PMGuVfgBn;2026-02-20;1882;1779;0.00941;0.012591;0.022001;200814974
zapvX9M3uf5pvy4wRPAbQgdQsM1xmuiFnkfHKPvwMiz;2026-02-20;1256;1256;0.00628;0.01099;0.01727;491937306
FarmsPZpWu9i7Kky8tPN37rs2TpmMrAZrC7S7vJa91Hr;2026-02-20;906;906;0.00453;0.012431;0.016961;82990032
wMNFSTkir3HgyZTsB7uqu3i7FA73grFCptPXgrZjksL;2026-02-20;2725;2724;0.013625;0.002106;0.015731;194115311
HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ;2026-02-20;2987;2982;0.014935;0;0.014935;532593119
99vQwtBwYtrqqD9YSXbdum3KBdxPAVxYTaQ3cfnJSrN2;2026-02-20;1718;1608;0.00859;0.00528;0.01387;34460996
KvauGMspG5k6rtzrqqn7WNn3oZdyKqLKwK2XWQ8FLjd;2026-02-20;1118;1118;0.00559;0.002448;0.008038;243311694
DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH;2026-02-20;504;463;0.00252;0.002835;0.005355;110090772
jup3YeL8QhtSx1e253b2FDvsMNC87fDrgQZivbrndc9;2026-02-20;1032;1023;0.00516;0;0.00516;79688276
MFv2hWf31Z9kbCa1snEPYctwafyhdvnV7FZnsebVacA;2026-02-20;189;189;0.000945;0.003747;0.004692;53159487
EmTX93xYtDE3h7G5EF2m9VRPE1UT1XBoohpVmEzE4oEU;2026-02-20;799;799;0.003995;1.5e-05;0.00401;2595728
MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms;2026-02-20;514;511;0.00257;6.6e-05;0.002636;54881786
PERPHjGBqRHArX4DySjwM6UJHiR3sWAatqfdBS2qQJu;2026-02-20;273;273;0.001365;0;0.001365;42117581
MarBmsSgKXdrN1egZf5sqe1TMai9K1rChYNDJgjq7aD;2026-02-20;128;126;0.00064;8.5e-05;0.000725;7052502
T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT;2026-02-20;15;6;7.5e-05;0.000598;0.000673;1778556
RangohQxaWip6i1twAAnRVLmob9j88fid7sq2DMAATW;2026-02-20;98;97;0.00049;0.000171;0.000661;3689582
SPoo1Ku8WFXoNDMHPsrGSTSG1Y47rzgn41SLUNakuHy;2026-02-20;13;13;6.5e-05;0;6.5e-05;699880
SV2EYYJyRz2YhfXwXnhNAevDEui5Q6yrfyo13WtupPF;2026-02-20;5;5;2.5e-05;0;2.5e-05;10942
HpNfyc2Saw7RKkQd8nEL4khUcuPhQ7WwY1B2qjx8jxFq;2026-02-20;2;2;1e-05;0;1e-05;579855
BiSoNHVpsVZW2F7rx2eQ59yQwKxzU5NvBcmKshCSUypi;2026-02-21;2876224;1701503;14.38112;11.500556;25.881676;999667046
9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp;2026-02-21;3705112;2924042;18.52556;0.790301;19.315861;1415678333
DT3X9y2w3S13M4GiQNbMtsrYeA9eEZpLg6frM4V28at5;2026-02-21;79414;79414;0.39707;1.303015;1.700085;705725554
routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS;2026-02-21;46984;38813;0.23492;0.854232;1.089152;5970134446
phDEVv4w6BcfkLrLNeXr8HhhgQxnxziVGXpGPcaadMf;2026-02-21;130179;77464;0.650895;1e-06;0.650896;35757156205
675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8;2026-02-21;8595;8471;0.042975;0.597982;0.640957;245873784
D4aBeFn9DBhU41kFNvr9kVKRuBy858ATxwTevmJCCJYL;2026-02-21;54956;54956;0.27478;0.27478;0.54956;175749288
JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4;2026-02-21;28608;12872;0.14304;0.192075;0.335115;4325723171
FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9;2026-02-21;47308;45390;0.23654;0;0.23654;4175564145
KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD;2026-02-21;32426;32399;0.16213;0.066544;0.228674;2076159107
pythWSnswVUd12oZpeFP8e9CVaEqJg25g1Vtc2biRsT;2026-02-21;32632;32625;0.16316;0.021217;0.184377;2552220434
dbcij3LWUppWqq96dh6gJWwBifmcGfLSB5D4DuSMaqN;2026-02-21;14993;13456;0.074965;0.062745;0.13771;1322680426
LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo;2026-02-21;13146;13094;0.06573;0.068306;0.134036;974165479
HFn8GnPADiny6XqUoWE8uRPPxb29ikn4yTuPa9MF2fWJ;2026-02-21;1379;1372;0.006895;0.11329;0.120185;287055587
6WPHMhYD7JLAF1HEtC6Ddkn93ADbGtyC93HUh7wy75m2;2026-02-21;17250;17250;0.08625;0;0.08625;235754341
cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG;2026-02-21;6274;3207;0.03137;0.043964;0.075334;347745763
G77G9wS9JzkzWNGwQjUhRswbA5N8hYKpCK4TZRj9G1Pw;2026-02-21;3961;3961;0.019805;0.036175;0.05598;43446539
ENicYBBNZQ91toN7ggmTxnDGZW14uv9UkumN7XBGeYJ4;2026-02-21;623;596;0.003115;0.050491;0.053606;41844094
6sbWW8qnrXoNXVMcTGLBQJefuaNcJsuqxztXUegHi4Wq;2026-02-21;5141;5125;0.025705;0.024345;0.05005;49223916
CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK;2026-02-21;1115;953;0.005575;0.041985;0.04756;92799641
CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C;2026-02-21;4491;3668;0.022455;0.023056;0.045511;143770711
FHKBuiohcYB5n636h7UmHahRGU5UCHX8CSb6DNSUqX65;2026-02-21;8044;8034;0.04022;0;0.04022;249031651
whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc;2026-02-21;3413;3257;0.017065;0.022344;0.039409;125926860
APR1MEny25pKupwn72oVqMH4qpDouArsX8zX4VwwfoXD;2026-02-21;3043;3039;0.015215;0.017393;0.032608;441639206
HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ;2026-02-21;6354;6354;0.03177;0;0.03177;1181823571
dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH;2026-02-21;5136;4994;0.02568;0;0.02568;863622532
FLASH6Lo6h3iasJKWDs2F8TkW2UKf3s15C8PMGuVfgBn;2026-02-21;933;862;0.004665;0.015669;0.020334;81005899
FarmsPZpWu9i7Kky8tPN37rs2TpmMrAZrC7S7vJa91Hr;2026-02-21;898;898;0.00449;0.010393;0.014883;82449806
99vQwtBwYtrqqD9YSXbdum3KBdxPAVxYTaQ3cfnJSrN2;2026-02-21;1731;1619;0.008655;0.00492;0.013575;35541623
wMNFSTkir3HgyZTsB7uqu3i7FA73grFCptPXgrZjksL;2026-02-21;2328;2328;0.01164;0.000725;0.012365;173927846
zapvX9M3uf5pvy4wRPAbQgdQsM1xmuiFnkfHKPvwMiz;2026-02-21;926;926;0.00463;0.006386;0.011016;395068494
KvauGMspG5k6rtzrqqn7WNn3oZdyKqLKwK2XWQ8FLjd;2026-02-21;1180;1180;0.0059;0.002122;0.008022;262641397
Eo7WjKq67rjJQSZxS6z3YkapzY3eMj6Xy8X5EQVn5UaB;2026-02-21;129;117;0.000645;0.007128;0.007773;13794238
MFv2hWf31Z9kbCa1snEPYctwafyhdvnV7FZnsebVacA;2026-02-21;193;193;0.000965;0.005215;0.00618;58365993
EtrnLzgbS7nMMy5fbD42kXiUzGg8XQzJ972Xtk1cjWih;2026-02-21;1227;1093;0.006135;0;0.006135;37358847
jup3YeL8QhtSx1e253b2FDvsMNC87fDrgQZivbrndc9;2026-02-21;853;845;0.004265;0.0006;0.004865;65302623
EmTX93xYtDE3h7G5EF2m9VRPE1UT1XBoohpVmEzE4oEU;2026-02-21;963;963;0.004815;2.5e-05;0.00484;3133238
DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH;2026-02-21;419;368;0.002095;0.001696;0.003791;84099036
SPoo1Ku8WFXoNDMHPsrGSTSG1Y47rzgn41SLUNakuHy;2026-02-21;620;618;0.0031;1.5e-05;0.003115;45360808
MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms;2026-02-21;447;446;0.002235;6.6e-05;0.002301;45864444
T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT;2026-02-21;23;6;0.000115;0.001266;0.001381;1337318
MarBmsSgKXdrN1egZf5sqe1TMai9K1rChYNDJgjq7aD;2026-02-21;180;180;0.0009;2e-05;0.00092;8026122
PERPHjGBqRHArX4DySjwM6UJHiR3sWAatqfdBS2qQJu;2026-02-21;175;175;0.000875;0;0.000875;24983670
RangohQxaWip6i1twAAnRVLmob9j88fid7sq2DMAATW;2026-02-21;57;55;0.000285;0.000388;0.000673;2409099
strmRqUCoQUgGUan5YhzUZa6KqdzwX5L6FpUxfmKg5m;2026-02-21;17;17;8.5e-05;5e-06;9e-05;1012560
HpNfyc2Saw7RKkQd8nEL4khUcuPhQ7WwY1B2qjx8jxFq;2026-02-21;2;2;1e-05;0;1e-05;393878
BiSoNHVpsVZW2F7rx2eQ59yQwKxzU5NvBcmKshCSUypi;2026-02-22;2886179;1701947;14.430895;10.224755;24.65565;1000534186
9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp;2026-02-22;4658849;3111599;23.294245;0.989603;24.283848;1513450778
routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS;2026-02-22;37420;29823;0.1871;1.403537;1.590637;4560938879
KLend2g3cP87fffoy8q1mQqGKjrxjC8boSyAYavgmjD;2026-02-22;21406;21384;0.10703;0.927842;1.034872;1398652031
DT3X9y2w3S13M4GiQNbMtsrYeA9eEZpLg6frM4V28at5;2026-02-22;33828;33828;0.16914;0.55782;0.72696;301771155
phDEVv4w6BcfkLrLNeXr8HhhgQxnxziVGXpGPcaadMf;2026-02-22;138984;87344;0.69492;0;0.69492;39930979068
D4aBeFn9DBhU41kFNvr9kVKRuBy858ATxwTevmJCCJYL;2026-02-22;50086;50086;0.25043;0.25043;0.50086;160526048
675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8;2026-02-22;8538;8453;0.04269;0.441324;0.484014;243307056
JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4;2026-02-22;23733;11287;0.118665;0.17378;0.292445;3570349411
FLASHX8DrLbgeR8FcfNV1F5krxYcYMUdBkrP1EPBtxB9;2026-02-22;43182;40540;0.21591;0;0.21591;3972588814
pythWSnswVUd12oZpeFP8e9CVaEqJg25g1Vtc2biRsT;2026-02-22;32856;32851;0.16428;0.021332;0.185612;2571038822
6sbWW8qnrXoNXVMcTGLBQJefuaNcJsuqxztXUegHi4Wq;2026-02-22;18310;18270;0.09155;0.0914;0.18295;163374358
dbcij3LWUppWqq96dh6gJWwBifmcGfLSB5D4DuSMaqN;2026-02-22;18442;17487;0.09221;0.052988;0.145198;1518761833
LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo;2026-02-22;12367;12316;0.061835;0.06109;0.122925;1023365533
HFn8GnPADiny6XqUoWE8uRPPxb29ikn4yTuPa9MF2fWJ;2026-02-22;1356;1340;0.00678;0.11181;0.11859;290854504
6WPHMhYD7JLAF1HEtC6Ddkn93ADbGtyC93HUh7wy75m2;2026-02-22;19413;19413;0.097065;0;0.097065;266213465
G77G9wS9JzkzWNGwQjUhRswbA5N8hYKpCK4TZRj9G1Pw;2026-02-22;5992;5992;0.02996;0.053655;0.083615;64972751
cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG;2026-02-22;4621;2925;0.023105;0.047302;0.070407;251458954
CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C;2026-02-22;4831;4372;0.024155;0.036879;0.061034;162964657
ENicYBBNZQ91toN7ggmTxnDGZW14uv9UkumN7XBGeYJ4;2026-02-22;670;661;0.00335;0.054236;0.057586;48597419
FHKBuiohcYB5n636h7UmHahRGU5UCHX8CSb6DNSUqX65;2026-02-22;7975;7971;0.039875;0;0.039875;244606815
whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc;2026-02-22;2836;2689;0.01418;0.025047;0.039227;95158692
APR1MEny25pKupwn72oVqMH4qpDouArsX8zX4VwwfoXD;2026-02-22;2997;2996;0.014985;0.021996;0.036981;423561215
dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH;2026-02-22;4263;4173;0.021315;0;0.021315;693103486
FarmsPZpWu9i7Kky8tPN37rs2TpmMrAZrC7S7vJa91Hr;2026-02-22;845;840;0.004225;0.014001;0.018226;78624139
CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK;2026-02-22;761;680;0.003805;0.013945;0.01775;62865453
HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ;2026-02-22;3466;3465;0.01733;0;0.01733;644876315
FLASH6Lo6h3iasJKWDs2F8TkW2UKf3s15C8PMGuVfgBn;2026-02-22;1513;1474;0.007565;0.008865;0.01643;148877630
wMNFSTkir3HgyZTsB7uqu3i7FA73grFCptPXgrZjksL;2026-02-22;2638;2638;0.01319;0.001049;0.014239;186574676
99vQwtBwYtrqqD9YSXbdum3KBdxPAVxYTaQ3cfnJSrN2;2026-02-22;1711;1616;0.008555;0.00492;0.013475;35756468
EmTX93xYtDE3h7G5EF2m9VRPE1UT1XBoohpVmEzE4oEU;2026-02-22;2679;2679;0.013395;2e-05;0.013415;8682847
Eo7WjKq67rjJQSZxS6z3YkapzY3eMj6Xy8X5EQVn5UaB;2026-02-22;215;166;0.001075;0.011639;0.012714;22309047
KvauGMspG5k6rtzrqqn7WNn3oZdyKqLKwK2XWQ8FLjd;2026-02-22;1565;1564;0.007825;0.004294;0.012119;401344905
zapvX9M3uf5pvy4wRPAbQgdQsM1xmuiFnkfHKPvwMiz;2026-02-22;915;915;0.004575;0.006557;0.011132;372155393
MFv2hWf31Z9kbCa1snEPYctwafyhdvnV7FZnsebVacA;2026-02-22;189;189;0.000945;0.005472;0.006417;58414282
EtrnLzgbS7nMMy5fbD42kXiUzGg8XQzJ972Xtk1cjWih;2026-02-22;1155;1044;0.005775;0;0.005775;35547395
jup3YeL8QhtSx1e253b2FDvsMNC87fDrgQZivbrndc9;2026-02-22;763;762;0.003815;0;0.003815;58088789
DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH;2026-02-22;395;367;0.001975;0.001755;0.00373;79980339
MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms;2026-02-22;466;466;0.00233;0;0.00233;47646509
MarBmsSgKXdrN1egZf5sqe1TMai9K1rChYNDJgjq7aD;2026-02-22;264;264;0.00132;1e-05;0.00133;11061043
SPoo1Ku8WFXoNDMHPsrGSTSG1Y47rzgn41SLUNakuHy;2026-02-22;236;236;0.00118;0;0.00118;13873938
T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT;2026-02-22;21;8;0.000105;0.000751;0.000856;2340164
PERPHjGBqRHArX4DySjwM6UJHiR3sWAatqfdBS2qQJu;2026-02-22;144;144;0.00072;0;0.00072;22415427
RangohQxaWip6i1twAAnRVLmob9j88fid7sq2DMAATW;2026-02-22;38;37;0.00019;0.000391;0.000581;1866694
strmRqUCoQUgGUan5YhzUZa6KqdzwX5L6FpUxfmKg5m;2026-02-22;15;15;7.5e-05;0;7.5e-05;856328
HpNfyc2Saw7RKkQd8nEL4khUcuPhQ7WwY1B2qjx8jxFq;2026-02-22;3;3;1.5e-05;0;1.5e-05;739913
9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp;2026-02-23;7983453;4509329;39.917265;2.980099;42.897364;2240878597
BiSoNHVpsVZW2F7rx2eQ59yQwKxzU5NvBcmKshCSUypi;2026-02-23;3810075;2079816;19.050375;22.17222;41.222595;1263845524
JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4;2026-02-23;66225;26665;0.331125;0.895062;1.226187;9842554546
routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS;2026-02-23;33746;25954;0.16873;0.929626;1.098356;4021366975
675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8;2026-02-23;9730;9618;0.04865;0.787284;0.835934;278606834
phDEVv4w6BcfkLrLNeXr8HhhgQxnxziVGXpGPcaadMf;2026-02-23;147030;91190;0.73515;1.3e-05;0.735163;39296717595
